GameID,SeasonID,Date,HomeTeamID,AwayTeamID,VenueID,HomeTeamScore,AwayTeamScore,Overtime,Shootout
2017535,18,2017-10-25,2,13,1002,4,3,0,0
2017536,18,2018-06-11,10,21,1010,1,0,0,0
2017537,18,2018-01-09,15,14,1015,1,4,0,0
2017538,18,2017-10-02,5,22,1005,3,4,1,0
2017539,18,2018-05-13,4,29,1004,2,1,0,0
2017540,18,2018-06-09,25,11,1025,3,0,0,0
2017541,18,2018-02-18,26,25,1026,2,4,0,0
2017542,18,2017-11-20,27,15,1027,5,4,0,0
2017543,18,2018-01-02,26,21,1026,2,5,0,0
2017544,18,2017-11-02,25,10,1025,2,3,1,0
2017545,18,2017-12-06,19,1,1019,2,1,1,1
2017546,18,2018-03-21,24,10,1024,5,0,0,0
2017547,18,2017-12-05,21,28,1021,5,0,0,0
2017548,18,2018-04-07,21,17,1021,3,2,0,0
2017549,18,2018-03-06,3,12,1003,1,5,0,0
2017550,18,2017-10-27,25,19,1025,2,5,0,0
2017551,18,2017-12-28,21,32,1021,0,2,0,0
2017552,18,2017-11-12,31,19,1031,3,2,0,0
2017553,18,2018-04-19,23,22,1023,5,0,0,0
2017554,18,2017-12-01,25,15,1025,5,4,0,0
2017555,18,2018-04-28,29,17,1029,5,4,1,1
2017556,18,2018-04-26,12,22,1012,0,2,0,0
2017557,18,2017-11-25,22,14,1022,3,2,0,0
2017558,18,2017-11-05,15,16,1015,4,5,0,0
2017559,18,2017-12-29,26,3,1026,4,0,0,0
2017560,18,2018-05-25,5,30,1005,3,5,0,0
2017561,18,2017-10-20,22,19,1022,1,5,0,0
2017562,18,2017-10-11,19,14,1019,5,3,0,0
2017563,18,2018-05-17,26,18,1026,1,0,1,0
2017564,18,2018-04-08,2,31,1002,5,3,0,0
2017565,18,2018-03-31,11,14,1011,1,5,0,0
2017566,18,2018-01-27,12,9,1012,4,1,0,0
2017567,18,2018-06-02,19,27,1019,2,0,0,0
2017568,18,2018-05-07,3,13,1003,2,4,0,0
2017569,18,2018-02-13,11,16,1011,5,0,0,0
2017570,18,2018-06-14,1,15,1001,0,4,0,0
2017571,18,2018-05-23,1,3,1001,0,1,0,0
2017572,18,2017-11-21,29,9,1029,0,2,0,0
2017573,18,2018-05-21,20,24,1020,5,0,0,0
2017574,18,2017-10-13,21,27,1021,4,1,0,0
2017575,18,2017-11-24,19,31,1019,2,4,0,0
2017576,18,2017-12-08,21,7,1021,0,5,0,0
2017577,18,2018-06-04,7,10,1007,3,1,0,0
2017578,18,2017-11-30,4,16,1004,5,4,0,0
2017579,18,2018-04-02,24,13,1024,0,5,0,0
2017580,18,2018-01-23,29,27,1029,0,4,0,0
2017581,18,2018-01-18,27,4,1027,4,3,0,0
2017582,18,2018-01-12,32,28,1032,5,4,0,0
2017583,18,2018-05-02,28,24,1028,3,4,1,1
2017584,18,2018-06-06,12,1,1012,4,5,0,0
2017585,18,2017-12-02,18,22,1018,1,0,0,0
2017586,18,2018-04-16,15,20,1015,1,4,0,0
2017587,18,2018-03-23,20,12,1020,0,4,0,0
2017588,18,2018-05-06,3,2,1003,0,3,0,0
2017589,18,2017-10-19,3,27,1003,5,2,0,0
2017590,18,2017-11-17,20,8,1020,1,0,0,0
2017591,18,2018-02-11,15,21,1015,1,0,1,1
2017592,18,2018-02-03,8,2,1008,0,1,0,0
2017593,18,2018-02-16,27,7,1027,5,2,0,0
2017594,18,2018-02-26,24,2,1024,4,3,0,0
2017595,18,2017-12-10,9,26,1009,4,2,0,0
2017596,18,2017-12-03,28,29,1028,3,1,0,0
2017597,18,2018-03-04,15,28,1015,3,2,0,0
2017598,18,2018-04-09,16,3,1016,2,0,0,0
2017599,18,2017-10-03,23,9,1023,4,0,0,0
2017600,18,2018-06-13,31,3,1031,4,0,0,0
2017601,18,2018-03-11,9,21,1009,4,3,1,0
2017602,18,2018-01-28,5,6,1005,3,1,0,0
2017603,18,2018-03-22,31,28,1031,0,1,1,0
2017604,18,2018-03-29,17,21,1017,0,5,0,0
2017605,18,2017-11-01,30,19,1030,5,6,1,1
2017606,18,2017-12-14,8,19,1008,3,1,0,0
2017607,18,2018-02-25,17,3,1017,1,4,0,0
2017608,18,2017-12-15,2,28,1002,2,0,0,0
2017609,18,2017-11-13,5,14,1005,1,2,1,0
2017610,18,2018-02-17,11,3,1011,5,6,1,0
2017611,18,2018-01-20,22,6,1022,1,5,0,0
2017612,18,2018-04-22,15,24,1015,3,0,0,0
2017613,18,2017-12-17,31,12,1031,5,1,0,0
2017614,18,2018-02-02,8,21,1008,3,5,0,0
2017615,18,2017-12-22,22,30,1022,5,2,0,0
2017616,18,2017-10-09,6,16,1006,2,3,0,0
2017617,18,2018-02-04,23,11,1023,4,5,0,0
2017618,18,2018-04-27,27,12,1027,1,0,1,1
2017619,18,2018-01-10,20,18,1020,5,3,0,0
2017620,18,2017-12-11,5,27,1005,5,0,0,0
2017621,18,2017-12-26,17,2,1017,0,1,0,0
2017622,18,2017-12-12,24,27,1024,1,2,1,1
2017623,18,2018-06-12,1,10,1001,3,0,0,0
2017624,18,2018-05-09,30,25,1030,2,1,0,0
2017625,18,2018-05-12,2,9,1002,3,2,0,0
2017626,18,2017-12-27,8,27,1008,3,4,0,0
2017627,18,2017-10-28,29,25,1029,5,1,0,0
2017628,18,2018-04-14,20,3,1020,2,3,0,0
2017629,18,2017-10-04,14,2,1014,1,5,0,0
2017630,18,2017-10-05,5,15,1005,2,5,0,0
2017631,18,2018-05-01,4,2,1004,3,2,0,0
2017632,18,2018-04-30,8,20,1008,5,6,1,0
2017633,18,2018-03-19,21,29,1021,4,5,0,0
2017634,18,2018-06-01,16,14,1016,3,2,0,0
2017635,18,2017-10-31,19,4,1019,2,5,0,0
2017636,18,2017-10-29,28,12,1028,4,5,1,0
2017637,18,2018-03-05,18,27,1018,3,1,0,0
2017638,18,2017-11-23,30,16,1030,2,1,0,0
2017639,18,2018-01-31,23,21,1023,2,5,0,0
2017640,18,2018-05-10,20,15,1020,5,4,0,0
2017641,18,2018-03-27,27,28,1027,0,1,0,0
2017642,18,2017-12-07,23,28,1023,1,4,0,0
2017643,18,2018-01-01,13,18,1013,1,0,0,0
2017644,18,2018-05-11,4,15,1004,3,4,1,0
2017645,18,2018-01-21,22,32,1022,1,3,0,0
2017646,18,2018-03-01,8,11,1008,1,2,1,1
2017647,18,2018-04-11,3,21,1003,3,0,0,0
2017648,18,2018-05-03,22,29,1022,2,1,0,0
2017649,18,2017-11-16,9,10,1009,6,5,1,1
2017650,18,2017-10-23,15,17,1015,0,5,0,0
2017651,18,2017-12-21,22,16,1022,4,1,0,0
2017652,18,2018-04-25,25,22,1025,3,5,0,0
2017653,18,2018-03-17,2,4,1002,1,0,0,0
2017654,18,2018-01-07,7,25,1007,4,5,0,0
2017655,18,2017-10-22,9,7,1009,0,3,0,0
2017656,18,2018-04-18,28,18,1028,3,5,0,0
2017657,18,2018-05-15,16,7,1016,4,2,0,0
2017658,18,2018-03-09,10,20,1010,3,5,0,0
2017659,18,2018-03-10,31,26,1031,1,0,0,0
2017660,18,2018-01-29,26,24,1026,2,1,0,0
2017661,18,2018-04-03,13,5,1013,2,1,0,0
2017662,18,2017-12-24,18,25,1018,0,4,0,0
2017663,18,2017-10-08,2,12,1002,1,5,0,0
2017664,18,2017-10-30,1,4,1001,5,0,0,0
2017665,18,2018-04-21,12,11,1012,1,2,0,0
2017666,18,2017-12-18,14,29,1014,3,0,0,0
2017667,18,2018-05-14,18,21,1018,1,5,0,0
2017668,18,2018-02-20,22,9,1022,0,1,1,0
2017669,18,2018-04-17,21,23,1021,5,2,0,0
2017670,18,2018-03-12,10,8,1010,1,2,0,0
2017671,18,2018-06-15,30,18,1030,5,0,0,0
2017672,18,2018-03-25,4,12,1004,0,5,0,0
2017673,18,2018-02-01,12,32,1012,2,1,0,0
2017674,18,2018-02-07,32,22,1032,0,3,0,0
2017675,18,2018-02-24,19,22,1019,0,3,0,0
2017676,18,2017-12-19,14,25,1014,5,3,0,0
2017677,18,2018-01-15,28,16,1028,0,1,0,0
2017678,18,2018-05-27,5,23,1005,3,2,1,0
2017679,18,2017-11-03,24,32,1024,2,1,0,0
2017680,18,2017-10-16,23,32,1023,5,2,0,0
2017681,18,2018-02-28,7,11,1007,5,4,1,0
2017682,18,2018-03-26,13,14,1013,4,3,0,0
2017683,18,2018-05-28,28,32,1028,5,1,0,0
2017684,18,2018-05-29,3,9,1003,0,5,0,0
2017685,18,2017-10-26,20,16,1020,3,2,0,0
2017686,18,2018-02-10,26,7,1026,5,4,0,0
2017687,18,2017-10-15,32,17,1032,5,3,0,0
2017688,18,2018-01-24,17,30,1017,5,0,0,0
2017689,18,2018-03-20,15,5,1015,1,3,0,0
2017690,18,2017-12-25,31,5,1031,1,5,0,0
2017691,18,2018-01-30,32,14,1032,2,0,0,0
2017692,18,2018-04-15,16,1,1016,4,5,0,0
2017693,18,2017-12-16,12,23,1012,0,4,0,0
2017694,18,2017-12-09,6,20,1006,2,3,0,0
2017695,18,2018-03-18,24,16,1024,5,2,0,0
2017696,18,2017-10-01,22,18,1022,3,4,0,0
2017697,18,2017-11-27,10,25,1010,3,4,1,0
2017698,18,2018-04-04,31,27,1031,1,2,1,0
2017699,18,2018-01-04,27,8,1027,5,0,0,0
2017700,18,2017-10-14,10,24,1010,0,4,0,0
2017701,18,2018-02-23,32,13,1032,1,3,0,0
2017702,18,2018-01-16,19,20,1019,6,5,1,0
2017703,18,2018-03-03,7,8,1007,1,5,0,0
2017704,18,2018-02-12,20,32,1020,3,5,0,0
2017705,18,2018-01-17,9,1,1009,2,0,0,0
2017706,18,2018-02-19,32,11,1032,5,4,0,0
2017707,18,2018-04-06,29,7,1029,5,3,0,0
2017708,18,2017-11-26,32,19,1032,5,1,0,0
2017709,18,2018-03-02,21,20,1021,3,2,0,0
2017710,18,2018-02-06,29,12,1029,4,5,0,0
2017711,18,2017-12-23,24,1,1024,3,2,1,0
2017712,18,2018-03-28,30,15,1030,0,2,0,0
2017713,18,2018-06-08,22,12,1022,0,1,0,0
2017714,18,2018-02-15,30,11,1030,0,1,1,0
2017715,18,2018-05-16,4,9,1004,3,4,0,0
2017716,18,2018-05-30,6,7,1006,5,6,1,1
2017717,18,2018-04-13,5,32,1005,5,2,0,0
2017718,18,2018-02-05,22,7,1022,2,5,0,0
2017719,18,2017-11-07,9,27,1009,5,4,1,0
2017720,18,2017-11-08,5,19,1005,2,0,0,0
2017721,18,2018-05-22,7,13,1007,1,5,0,0
2017722,18,2017-12-31,29,14,1029,4,1,0,0
2017723,18,2017-11-11,26,8,1026,1,2,0,0
2017724,18,2017-10-07,27,1,1027,4,2,0,0
2017725,18,2017-10-06,17,19,1017,3,0,0,0
2017726,18,2017-10-10,20,13,1020,3,4,0,0
2017727,18,2018-02-22,7,22,1007,3,2,0,0
2017728,18,2017-10-24,10,4,1010,2,3,0,0
2017729,18,2017-11-18,21,24,1021,1,0,1,0
2017730,18,2017-11-22,8,9,1008,3,2,0,0
2017731,18,2018-01-26,11,19,1011,3,2,0,0
2017732,18,2018-02-08,12,21,1012,4,1,0,0
2017733,18,2018-01-25,1,5,1001,3,4,0,0
2017734,18,2018-01-03,29,23,1029,4,1,0,0
2017735,18,2018-05-08,7,2,1007,0,3,0,0
2017736,18,2018-06-03,2,3,1002,4,5,1,1
2017737,18,2018-02-27,1,31,1001,4,1,0,0
2017738,18,2017-12-04,4,30,1004,3,4,0,0
2017739,18,2018-03-08,19,28,1019,4,2,0,0
2017740,18,2017-10-17,24,25,1024,2,0,0,0
2017741,18,2018-04-20,23,1,1023,1,2,1,0
2017742,18,2017-12-30,27,29,1027,5,3,0,0
2017743,18,2018-02-09,8,26,1008,4,3,1,1
2017744,18,2017-10-12,19,15,1019,2,5,0,0
2017745,18,2018-05-19,11,30,1011,3,2,0,0
2017746,18,2017-11-28,29,21,1029,4,3,0,0
2017747,18,2018-05-05,19,24,1019,2,0,0,0
2017748,18,2018-06-07,30,22,1030,1,5,0,0
2017749,18,2017-10-18,27,24,1027,1,0,1,1
2017750,18,2018-04-29,26,5,1026,5,3,0,0
2017751,18,2018-05-26,5,11,1005,0,3,0,0
2017752,18,2018-06-05,19,25,1019,5,1,0,0
2017753,18,2017-12-20,7,12,1007,2,3,0,0
2017754,18,2017-11-09,24,6,1024,5,3,0,0
2017755,18,2017-11-14,30,12,1030,3,4,0,0
2017756,18,2018-05-04,8,14,1008,3,4,0,0
2017757,18,2018-04-12,6,13,1006,1,4,0,0
2017758,18,2018-04-10,10,15,1010,4,3,0,0
2017759,18,2018-01-11,9,16,1009,0,1,0,0
2017760,18,2018-05-31,7,17,1007,4,3,0,0
2017761,18,2018-03-16,32,7,1032,5,4,1,1
2017762,18,2018-03-13,7,31,1007,5,1,0,0
2017763,18,2018-06-10,31,22,1031,3,2,0,0
2017764,18,2018-04-05,31,23,1031,0,1,0,0
2017765,18,2018-01-06,17,15,1017,0,3,0,0
2017766,18,2018-01-08,10,1,1010,0,5,0,0
2017767,18,2017-11-04,31,15,1031,3,0,0,0
2017768,18,2017-12-13,25,9,1025,2,1,0,0
2017769,18,2018-03-30,11,26,1011,5,3,0,0
2017770,18,2018-04-24,5,7,1005,1,5,0,0
2017771,18,2018-03-24,25,5,1025,0,5,0,0
2017772,18,2018-03-07,14,7,1014,3,0,0,0
2017773,18,2018-03-15,8,24,1008,6,5,1,0
2017774,18,2018-01-13,10,11,1010,1,4,0,0
2017775,18,2017-11-19,3,15,1003,5,4,0,0
2017776,18,2018-03-14,26,30,1026,4,3,1,0
2017777,18,2017-10-21,13,8,1013,4,5,1,1
2017778,18,2018-01-14,27,6,1027,1,2,1,1
2017779,18,2018-05-20,18,9,1018,5,2,0,0
2017780,18,2018-05-24,5,24,1005,2,5,0,0
2017781,18,2018-01-05,15,27,1015,6,5,1,1
2017782,18,2018-02-14,26,9,1026,3,2,1,1
2017783,18,2017-11-10,25,31,1025,4,3,0,0
2017784,18,2018-01-22,32,24,1032,5,4,0,0
2017785,18,2018-01-19,10,19,1010,1,2,1,1
2017786,18,2017-11-15,27,2,1027,1,3,0,0
2017787,18,2018-05-18,3,28,1003,5,3,0,0
2017788,18,2018-02-21,6,17,1006,1,5,0,0
2017789,18,2018-04-01,29,16,1029,2,1,1,0
2017790,18,2017-11-06,16,25,1016,3,2,0,0
2017791,18,2017-11-29,11,17,1011,5,1,0,0
2017792,18,2018-04-23,6,5,1006,5,1,0,0
2017793,18,2017-10-25,16,18,1016,0,1,0,0
2017794,18,2018-06-11,16,20,1016,4,1,0,0
2017795,18,2018-01-09,20,22,1020,3,4,0,0
2017796,18,2017-10-02,23,10,1023,1,5,0,0
2017797,18,2018-05-13,2,1,1002,0,5,0,0
2017798,18,2018-06-09,3,8,1003,3,2,0,0
2017799,18,2018-02-18,27,14,1027,2,1,1,1
2017800,18,2017-11-20,21,8,1021,6,5,1,1
2017801,18,2018-01-02,28,9,1028,3,2,0,0
2017802,18,2017-11-02,9,17,1009,2,3,0,0
2017803,18,2017-12-06,6,10,1006,1,0,0,0
2017804,18,2018-03-21,7,21,1007,1,5,0,0
2017805,18,2017-12-05,14,21,1014,2,4,0,0
2017806,18,2018-04-07,17,7,1017,0,3,0,0
2017807,18,2018-03-06,4,28,1004,0,5,0,0
2017808,18,2017-10-27,20,23,1020,5,1,0,0
2017809,18,2017-12-28,22,27,1022,4,1,0,0
2017810,18,2017-11-12,28,10,1028,5,6,1,0
2017811,18,2018-04-19,6,15,1006,4,1,0,0
2017812,18,2017-12-01,11,31,1011,2,4,0,0
2017813,18,2018-04-28,30,28,1030,0,5,0,0
2017814,18,2018-04-26,14,20,1014,4,1,0,0
2017815,18,2017-11-25,16,12,1016,5,3,0,0
2017816,18,2017-11-05,26,17,1026,6,5,1,0
2017817,18,2017-12-29,21,3,1021,0,3,0,0
2017818,18,2018-05-25,32,21,1032,2,3,0,0
2017819,18,2017-10-20,5,3,1005,0,4,0,0
2017820,18,2017-10-11,15,22,1015,5,2,0,0
2017821,18,2018-05-17,13,16,1013,2,1,1,1
2017822,18,2018-04-08,20,5,1020,5,1,0,0
2017823,18,2018-03-31,26,29,1026,2,3,0,0
2017824,18,2018-01-27,5,2,1005,4,3,0,0
2017825,18,2018-06-02,14,31,1014,4,1,0,0
2017826,18,2018-05-07,11,24,1011,5,1,0,0
2017827,18,2018-02-13,25,28,1025,2,3,0,0
2017828,18,2018-06-14,1,25,1001,1,2,0,0
2017829,18,2018-05-23,18,20,1018,3,2,0,0
2017830,18,2017-11-21,5,20,1005,1,4,0,0
2017831,18,2018-05-21,20,14,1020,0,2,0,0
2017832,18,2017-10-13,31,8,1031,5,6,1,1
2017833,18,2017-11-24,21,9,1021,0,3,0,0
2017834,18,2017-12-08,4,5,1004,1,4,0,0
2017835,18,2018-06-04,15,3,1015,4,3,1,1
2017836,18,2017-11-30,14,3,1014,4,2,0,0
2017837,18,2018-04-02,24,18,1024,1,3,0,0
2017838,18,2018-01-23,18,5,1018,4,0,0,0
2017839,18,2018-01-18,7,29,1007,1,2,1,1
2017840,18,2018-01-12,18,8,1018,0,1,1,0
2017841,18,2018-05-02,1,20,1001,0,1,0,0
2017842,18,2018-06-06,22,2,1022,2,4,0,0
2017843,18,2017-12-02,30,6,1030,0,5,0,0
2017844,18,2018-04-16,20,27,1020,3,2,0,0
2017845,18,2018-03-23,25,20,1025,1,2,1,0
2017846,18,2018-05-06,17,24,1017,4,1,0,0
2017847,18,2017-10-19,31,18,1031,1,5,0,0
2017848,18,2017-11-17,3,6,1003,5,3,0,0
2017849,18,2018-02-11,18,24,1018,4,3,1,1
2017850,18,2018-02-03,25,14,1025,5,3,0,0
2017851,18,2018-02-16,22,31,1022,5,2,0,0
2017852,18,2018-02-26,20,4,1020,3,4,0,0
2017853,18,2017-12-10,20,30,1020,1,3,0,0
2017854,18,2017-12-03,2,6,1002,3,0,0,0
2017855,18,2018-03-04,6,25,1006,5,4,0,0
2017856,18,2018-04-09,11,27,1011,4,3,1,0
2017857,18,2017-10-03,4,8,1004,1,5,0,0
2017858,18,2018-06-13,18,3,1018,5,4,0,0
2017859,18,2018-03-11,3,24,1003,1,3,0,0
2017860,18,2018-01-28,4,20,1004,1,2,0,0
2017861,18,2018-03-22,25,6,1025,2,5,0,0
2017862,18,2018-03-29,16,23,1016,1,4,0,0
2017863,18,2017-11-01,22,10,1022,2,5,0,0
2017864,18,2017-12-14,11,25,1011,5,4,0,0
2017865,18,2018-02-25,25,4,1025,0,5,0,0
2017866,18,2017-12-15,24,30,1024,2,1,0,0
2017867,18,2017-11-13,2,19,1002,5,3,0,0
2017868,18,2018-02-17,6,21,1006,0,1,0,0
2017869,18,2018-01-20,15,30,1015,2,1,0,0
2017870,18,2018-04-22,12,20,1012,4,2,0,0
2017871,18,2017-12-17,7,15,1007,3,5,0,0
2017872,18,2018-02-02,18,10,1018,0,3,0,0
2017873,18,2017-12-22,2,17,1002,4,3,0,0
2017874,18,2017-10-09,21,6,1021,0,3,0,0
2017875,18,2018-02-04,5,18,1005,4,0,0,0
2017876,18,2018-04-27,1,13,1001,4,0,0,0
2017877,18,2018-01-10,18,26,1018,3,4,0,0
2017878,18,2017-12-11,23,17,1023,4,0,0,0
2017879,18,2017-12-26,7,26,1007,4,0,0,0
2017880,18,2017-12-12,9,18,1009,3,2,0,0
2017881,18,2018-06-12,22,26,1022,2,3,0,0
2017882,18,2018-05-09,14,17,1014,3,0,0,0
2017883,18,2018-05-12,28,30,1028,5,3,0,0
2017884,18,2017-12-27,23,7,1023,5,0,0,0
2017885,18,2017-10-28,23,29,1023,0,1,0,0
2017886,18,2018-04-14,13,7,1013,0,3,0,0
2017887,18,2017-10-04,18,28,1018,1,3,0,0
2017888,18,2017-10-05,4,27,1004,4,5,1,0
2017889,18,2018-05-01,19,21,1019,3,2,1,1
2017890,18,2018-04-30,22,25,1022,4,1,0,0
2017891,18,2018-03-19,11,2,1011,1,4,0,0
2017892,18,2018-06-01,1,30,1001,6,5,1,0
2017893,18,2017-10-31,14,5,1014,0,2,0,0
2017894,18,2017-10-29,24,17,1024,1,2,0,0
2017895,18,2018-03-05,28,13,1028,2,0,0,0
2017896,18,2017-11-23,11,4,1011,3,4,1,0
2017897,18,2018-01-31,10,29,1010,5,4,0,0
2017898,18,2018-05-10,16,32,1016,4,3,1,1
2017899,18,2018-03-27,21,12,1021,1,3,0,0
2017900,18,2017-12-07,9,19,1009,4,1,0,0
2017901,18,2018-01-01,25,27,1025,2,0,0,0
2017902,18,2018-05-11,3,32,1003,5,1,0,0
2017903,18,2018-01-21,11,9,1011,1,3,0,0
2017904,18,2018-03-01,11,10,1011,4,2,0,0
2017905,18,2018-04-11,14,32,1014,5,4,1,1
2017906,18,2018-05-03,20,9,1020,2,3,0,0
2017907,18,2017-11-16,21,5,1021,3,4,0,0
2017908,18,2017-10-23,29,8,1029,4,1,0,0
2017909,18,2017-12-21,28,15,1028,0,2,0,0
2017910,18,2018-04-25,10,13,1010,2,4,0,0
2017911,18,2018-03-17,7,14,1007,1,0,1,0
2017912,18,2018-01-07,13,12,1013,1,4,0,0
2017913,18,2017-10-22,22,13,1022,5,1,0,0
2017914,18,2018-04-18,25,1,1025,1,0,1,0
2017915,18,2018-05-15,27,23,1027,4,3,0,0
2017916,18,2018-03-09,21,4,1021,0,3,0,0
2017917,18,2018-03-10,26,4,1026,4,1,0,0
2017918,18,2018-01-29,26,1,1026,5,4,1,1
2017919,18,2018-04-03,17,4,1017,0,1,0,0
2017920,18,2017-12-24,29,24,1029,2,1,1,0
2017921,18,2017-10-08,27,9,1027,5,3,0,0
2017922,18,2017-10-30,8,17,1008,1,5,0,0
2017923,18,2018-04-21,2,11,1002,0,5,0,0
2017924,18,2017-12-18,28,14,1028,2,1,1,0
2017925,18,2018-05-14,10,16,1010,2,0,0,0
2017926,18,2018-02-20,3,23,1003,2,0,0,0
2017927,18,2018-04-17,28,20,1028,4,5,1,0
2017928,18,2018-03-12,29,30,1029,3,4,0,0
2017929,18,2018-06-15,2,21,1002,1,5,0,0
2017930,18,2018-03-25,22,11,1022,3,0,0,0
2017931,18,2018-02-01,4,32,1004,5,3,0,0
2017932,18,2018-02-07,19,17,1019,3,1,0,0
2017933,18,2018-02-24,32,4,1032,2,3,0,0
2017934,18,2017-12-19,21,30,1021,2,4,0,0
2017935,18,2018-01-15,19,6,1019,5,2,0,0
2017936,18,2018-05-27,28,22,1028,5,2,0,0
2017937,18,2017-11-03,30,13,1030,5,3,0,0
2017938,18,2017-10-16,2,22,1002,3,2,0,0
2017939,18,2018-02-28,22,17,1022,3,2,0,0
2017940,18,2018-03-26,11,29,1011,0,1,0,0
2017941,18,2018-05-28,17,18,1017,0,4,0,0
2017942,18,2018-05-29,13,2,1013,5,3,0,0
2017943,18,2017-10-26,17,14,1017,0,4,0,0
2017944,18,2018-02-10,13,1,1013,0,4,0,0
2017945,18,2017-10-15,5,13,1005,1,4,0,0
2017946,18,2018-01-24,2,15,1002,0,2,0,0
2017947,18,2018-03-20,32,16,1032,4,2,0,0
2017948,18,2017-12-25,19,18,1019,0,5,0,0
2017949,18,2018-01-30,5,28,1005,2,3,0,0
2017950,18,2018-04-15,8,30,1008,1,3,0,0
2017951,18,2017-12-16,14,28,1014,3,1,0,0
2017952,18,2017-12-09,17,27,1017,1,2,1,1
2017953,18,2018-03-18,21,19,1021,2,1,0,0
2017954,18,2017-10-01,16,24,1016,0,1,0,0
2017955,18,2017-11-27,15,4,1015,1,0,0,0
2017956,18,2018-04-04,9,23,1009,4,5,1,1
2017957,18,2018-01-04,1,19,1001,5,3,0,0
2017958,18,2017-10-14,9,6,1009,0,2,0,0
2017959,18,2018-02-23,10,18,1010,5,0,0,0
2017960,18,2018-01-16,13,9,1013,2,0,0,0
2017961,18,2018-03-03,24,9,1024,0,4,0,0
2017962,18,2018-02-12,1,28,1001,3,5,0,0
2017963,18,2018-01-17,10,31,1010,1,0,0,0
2017964,18,2018-02-19,12,5,1012,2,5,0,0
2017965,18,2018-04-06,30,23,1030,3,1,0,0
2017966,18,2017-11-26,8,10,1008,2,4,0,0
2017967,18,2018-03-02,4,10,1004,4,2,0,0
2017968,18,2018-02-06,7,5,1007,3,4,1,0
2017969,18,2017-12-23,13,30,1013,4,3,0,0
2017970,18,2018-03-28,31,30,1031,3,5,0,0
2017971,18,2018-06-08,21,26,1021,2,5,0,0
2017972,18,2018-02-15,17,22,1017,2,0,0,0
2017973,18,2018-05-16,27,22,1027,4,2,0,0
2017974,18,2018-05-30,25,26,1025,4,0,0,0
2017975,18,2018-04-13,31,14,1031,3,2,1,1
2017976,18,2018-02-05,28,7,1028,5,6,1,1
2017977,18,2017-11-07,13,4,1013,3,4,0,0
2017978,18,2017-11-08,14,26,1014,0,5,0,0
2017979,18,2018-05-22,28,17,1028,0,2,0,0
2017980,18,2017-12-31,24,3,1024,2,0,0,0
2017981,18,2017-11-11,25,24,1025,1,2,0,0
2017982,18,2017-10-07,5,31,1005,2,0,0,0
2017983,18,2017-10-06,18,1,1018,2,4,0,0
2017984,18,2017-10-10,14,6,1014,1,0,0,0
2017985,18,2018-02-22,17,9,1017,3,0,0,0
2017986,18,2017-10-24,26,11,1026,6,5,1,0
2017987,18,2017-11-18,18,7,1018,5,4,0,0
2017988,18,2017-11-22,32,23,1032,5,1,0,0
2017989,18,2018-01-26,19,5,1019,4,2,0,0
2017990,18,2018-02-08,9,32,1009,2,1,0,0
2017991,18,2018-01-25,28,19,1028,2,1,0,0
2017992,18,2018-01-03,3,29,1003,3,0,0,0
20181,19,2018-11-05,31,29,1031,4,2,0,0
20182,19,2019-01-12,11,18,1011,1,0,0,0
20183,19,2019-01-25,26,27,1026,4,5,1,0
20184,19,2018-10-18,6,13,1006,1,0,0,0
20185,19,2019-04-05,5,9,1005,4,2,0,0
20186,19,2019-05-08,4,14,1004,4,1,0,0
20187,19,2019-06-01,14,24,1014,3,4,0,0
20188,19,2019-04-23,1,22,1001,3,2,0,0
20189,19,2019-02-19,8,7,1008,5,0,0,0
201810,19,2018-11-24,15,10,1015,4,2,0,0
201811,19,2019-01-26,10,5,1010,2,3,1,1
201812,19,2018-11-16,8,14,1008,1,3,0,0
201813,19,2019-06-02,2,26,1002,5,4,1,0
201814,19,2019-05-24,10,1,1010,1,3,0,0
201815,19,2018-11-22,12,31,1012,2,3,0,0
201816,19,2019-04-22,21,28,1021,3,4,1,1
201817,19,2019-03-11,1,6,1001,5,4,0,0
201818,19,2019-06-08,21,26,1021,5,4,0,0
201819,19,2018-11-13,21,6,1021,2,0,0,0
201820,19,2019-06-11,28,30,1028,1,0,0,0
201821,19,2018-11-25,28,14,1028,1,0,1,1
201822,19,2019-04-18,32,26,1032,5,3,0,0
201823,19,2019-02-11,15,6,1015,1,0,1,1
201824,19,2018-11-08,11,8,1011,2,1,1,1
201825,19,2018-10-09,23,8,1023,5,1,0,0
201826,19,2019-03-08,4,13,1004,2,1,0,0
201827,19,2018-11-21,16,7,1016,2,4,0,0
201828,19,2019-04-07,15,31,1015,5,4,0,0
201829,19,2019-01-14,17,16,1017,4,2,0,0
201830,19,2019-02-21,27,5,1027,1,0,1,1
201831,19,2019-05-23,17,8,1017,0,5,0,0
201832,19,2018-12-22,1,24,1001,4,2,0,0
201833,19,2019-02-16,23,9,1023,1,5,0,0
201834,19,2018-12-29,1,3,1001,4,0,0,0
201835,19,2018-10-17,18,5,1018,2,5,0,0
201836,19,2019-03-16,13,23,1013,5,1,0,0
201837,19,2019-01-24,24,30,1024,3,1,0,0
201838,19,2019-01-19,27,23,1027,4,0,0,0
201839,19,2018-10-20,8,12,1008,1,0,0,0
201840,19,2018-12-10,14,16,1014,1,0,0,0
201841,19,2019-02-28,15,20,1015,2,5,0,0
