ID,Start time,Completion time,Email,Name,Last modified time,Date,Staff Name,Location,User,Reason for Visit,Issue presented,Comments
530,10/2/23 15:16:02,10/2/23 15:16:40,anonymous,,,10/2/2023,Jonas Nelson,PY - Lab,Student,Other;,WIFI;,.
531,10/2/23 15:16:42,10/2/23 15:21:21,anonymous,,,10/2/2023,Jonas Nelson,PY - Lab,Student,Tech Help;,WIFI;,New student
532,10/2/23 15:21:23,10/2/23 15:21:58,anonymous,,,10/2/2023,Jonas Nelson,PY - Lab,Student,Tech Help;,WIFI;,new student
533,10/2/23 15:22:00,10/2/23 15:44:37,anonymous,,,10/2/2023,Jonas Nelson,PY - Lab,Student,Tech Help;,WIFI;,new student
534,10/2/23 15:45:22,10/2/23 15:48:03,anonymous,,,10/2/2023,Jonas Nelson,PY - Lab,Guest,Other;,Other;,..
535,10/2/23 15:55:12,10/2/23 15:55:37,anonymous,,,10/2/2023,Jonas Nelson,PY - Lab,Guest,Other;,Other;,0
536,10/2/23 16:37:06,10/2/23 16:38:00,anonymous,,,10/2/2023,Jonas Nelson,PY - Lab,Guest,Other;,Other;,.
537,10/2/23 14:48:24,10/2/23 16:44:36,anonymous,,,10/2/2023,Caitlin,PY - Lab,Student,Tech Help;,WIFI;,helped get on wifi
538,10/3/23 7:33:41,10/3/23 7:34:15,anonymous,,,10/3/2023,Breanna,Email,Student,Other;,Other;,inquiring about lost calculator in lab
539,10/3/23 9:10:53,10/3/23 9:12:19,anonymous,,,10/3/2023,Nga Tran ,FS- Lab,Student,Computer Usage;Tech Help;,Office 365;Student Email;,"They cannot log in their email, and they need help to check the password. "
540,10/3/23 9:13:32,10/3/23 9:15:14,anonymous,,,10/3/2023,Nga Tran ,FS- Lab,Staff,Tech Help;,Other;,They come Computer lab to borrow the computer. 
541,10/3/23 9:16:04,10/3/23 9:17:07,anonymous,,,10/3/2023,jacob,PY - Lab,Student,Tech Help;,WIFI;,students needed help with the wifi 
542,10/3/23 9:11:50,10/3/23 9:18:26,anonymous,,,10/3/2023,Kayla,PY - Lab,Student,Computer Usage;,Other;,N/A
543,10/3/23 9:18:28,10/3/23 9:19:40,anonymous,,,10/3/2023,Kayla,PY - Lab,Student,Tech Help;,WIFI;,Needed help with Wi-Fi. Issue resolved
544,10/3/23 9:19:41,10/3/23 9:21:00,anonymous,,,10/3/2023,Jacob,PY - Lab,Student,Computer Usage;Tech Help;,WIFI;,Could not connect to Wi-Fi. Issue resolved.
545,10/3/23 9:21:03,10/3/23 9:22:38,anonymous,,,10/3/2023,Kayla,PY - Lab,Student,Tech Help;,WIFI;,Did not know how to connect. Issue resolved.
546,10/3/23 9:22:39,10/3/23 9:23:29,anonymous,,,10/3/2023,Kayla,PY - Lab,Student,Tech Help;,WIFI;,"Did not know how to connect, issue resolved."
547,10/3/23 9:21:46,10/3/23 9:24:09,anonymous,,,10/3/2023,Nga Tran ,FS- Lab,Student,Other;,WIFI;,Because they registered after July 1st so they're able to connect with Wifi 
548,10/3/23 9:23:31,10/3/23 9:24:11,anonymous,,,10/3/2023,Jacob,PY - Lab,Student,Computer Usage;Tech Help;,WIFI;,Helped connect.
549,10/2/23 13:02:00,10/3/23 9:37:32,anonymous,,,10/3/2023,Teresia,FS- Lab,Guest,Other;,Other;,The student was guided in accessing the lab
550,10/3/23 9:48:47,10/3/23 9:49:34,anonymous,,,10/3/2023,Teresia,FS- Lab,Student,Other;,WIFI;,The student was guided on how to access the wifi
551,10/3/23 9:24:14,10/3/23 10:00:00,anonymous,,,10/3/2023,Kayla,PY - Lab,Student,Tech Help;,WIFI;Student Email;,Logging into WiFi and student email
552,10/3/23 9:24:25,10/3/23 10:00:10,anonymous,,,10/3/2023,Kayla,PY - Lab,Student,Tech Help;,WIFI;Student Email;,Logging into WiFi and student email
553,10/3/23 10:00:15,10/3/23 10:07:45,anonymous,,,10/3/2023,Jacob,PY - Lab,Student,Computer Usage;Tech Help;,WIFI;Canvas;,"Needed help logging in, took down to help center"
554,10/3/23 9:49:37,10/3/23 10:23:00,anonymous,,,10/3/2023,Teresia,FS- Lab,Staff,Computer Usage;,Other;,Computer usage.
555,10/3/23 10:23:02,10/3/23 10:23:44,anonymous,,,10/3/2023,Teresia,FS- Lab,Student,Computer Usage;,Other;,Computer usage.
556,10/3/23 10:07:53,10/3/23 10:31:46,anonymous,,,10/3/2023,Kayla,PY - Lab,Student,Tech Help;,WIFI;,"Did not know which wifi to join, problem resolved."
557,10/3/23 9:17:11,10/3/23 10:34:35,anonymous,,,10/3/2023,jacob,PY - Lab,Student,Computer Usage;,Other;,student  needed to use computer 
558,10/3/23 9:26:16,10/3/23 10:39:52,anonymous,,,10/3/2023,Yessica B,PY - Lab,Student,Tech Help;,WIFI;,Student was having issues logging into WIFI. They applied after July '23. Tried to reset their password via email as told by Help Desk. Still didn't work. Ended up taking her to IT.
559,10/3/23 10:23:48,10/3/23 10:41:16,anonymous,,,10/3/2023,Teresia,FS- Lab,Staff,Other;,Other;,The teacher was guided on how to book a room for class.
560,10/3/23 10:41:20,10/3/23 10:47:03,anonymous,,,10/3/2023,Teresia,FS- Lab,Student,Other;Printing;Tech Help;,WIFI;,The student was guided on accessing the WiFi and directed to the library for printing.
561,10/3/23 10:31:48,10/3/23 11:02:31,anonymous,,,10/3/2023,Kayla,PY - Lab,Student,Computer Usage;,Other;,Computer use
562,10/3/23 11:02:32,10/3/23 11:12:47,anonymous,,,10/3/2023,Kayla,PY - Lab,Student,Computer Usage;Tech Help;Printing;,WIFI;,"Needed help connecting phone and computer to WiFi, as well as printing "
563,10/3/23 10:36:12,10/3/23 11:13:02,anonymous,,,10/3/2023,jacob,PY - Lab,Student,Study Table;,Other;,study table
564,10/3/23 11:14:32,10/3/23 11:15:08,anonymous,,,10/3/2023,jacob,PY - Lab,Student,Computer Usage;,Other;,printing 
565,10/3/23 11:12:49,10/3/23 11:18:08,anonymous,,,10/3/2023,Kayla,PY - Lab,Student,Computer Usage;Tech Help;,Other;,Printing
566,10/3/23 11:18:10,10/3/23 11:20:25,anonymous,,,10/3/2023,Kayla,PY - Lab,Student,Tech Help;,WIFI;,Needed help with printing
567,10/3/23 11:15:11,10/3/23 11:36:07,anonymous,,,10/3/2023,jacob,PY - Lab,Student,Other;,Other;,student needed to use a computer 
568,10/3/23 11:35:42,10/3/23 11:36:32,anonymous,,,10/3/2023,Kayla,PY - Lab,Student,Tech Help;,WIFI;,Connected with IT for temporary WiFi 
569,10/3/23 10:06:14,10/3/23 11:38:28,anonymous,,,10/3/2023,Priscilla Hug,PY - STAT Table,Student,Tech Help;,Other;WIFI;Student Email;,NA
570,10/3/23 11:39:10,10/3/23 11:46:06,anonymous,,,10/3/2023,Kayla,PY - Lab,Staff,Study Table;,Other;,Use of study table
571,10/3/23 11:46:10,10/3/23 11:51:11,anonymous,,,10/3/2023,Kayla,PY - Lab,Staff,Computer Usage;Tech Help;,Canvas;,"Trouble logging in to employee account, referred to supervisor/admin"
572,10/3/23 11:51:12,10/3/23 11:56:24,anonymous,,,10/3/2023,Jacob,PY - Lab,Student,Computer Usage;Tech Help;,WIFI;,"Help with WiFi login, Makerspace request."
573,10/3/23 11:36:24,10/3/23 12:04:50,anonymous,,,10/3/2023,jacob,PY - Lab,Student,Tech Help;,WIFI;,student needed help connecting to the wifi 
574,10/3/23 12:04:53,10/3/23 12:05:31,anonymous,,,10/10/2023,jacob,PY - Lab,Student,Printing;,Other;,printing
575,10/3/23 11:56:26,10/3/23 12:08:21,anonymous,,,10/3/2023,Kayla,PY - Lab,Guest,Computer Usage;,Other;,Computer use
576,10/3/23 12:08:23,10/3/23 12:19:21,anonymous,,,10/3/2023,Kayla,PY - Lab,Student,Tech Help;,WIFI;,Help logging into WiFi 
577,10/3/23 12:19:22,10/3/23 12:19:47,anonymous,,,10/3/2023,Kayla,PY - Lab,Guest,Other;,Other;,Use of paper 
578,10/3/23 10:50:23,10/3/23 12:19:58,anonymous,,,10/3/2023,Teresia,FS- Lab,Student,Computer Usage;,Other;,Computer usage. The student.
579,10/3/23 12:20:00,10/3/23 12:21:34,anonymous,,,10/3/2023,Teresia,FS- Lab,Student,Other;Printing;,Other;,The student was guided on printing her work. She was advised to send the file from her personal email to the school email so they can print it. 
580,10/3/23 12:21:53,10/3/23 12:22:39,anonymous,,,10/3/2023,Vahn Frantz,PY - Lab,Student,Other;,WIFI;,WiFi connection
581,10/3/23 12:21:36,10/3/23 12:22:59,anonymous,,,10/3/2023,Teresia,FS- Lab,Staff,Other;Tech Help;,WIFI;Other;,The teacher needed information about Adobe for her class and wifi guidance for her students. 
582,10/3/23 11:38:32,10/3/23 12:26:30,anonymous,,,10/3/2023,Priscilla Hug,PY - STAT Table,Guest,Tech Help;,WIFI;,NA
583,10/3/23 12:28:36,10/3/23 12:29:25,anonymous,,,10/3/2023,Vahn Frantz,PY - Lab,Staff,Printing;,Other;,Printing for student
584,10/3/23 12:35:46,10/3/23 12:36:31,anonymous,,,10/3/2023,Vahn Frantz,PY - Lab,Student,Printing;,Other;,Printing
585,10/3/23 10:39:55,10/3/23 12:39:38,anonymous,,,10/3/2023,Vahn Frantz,Zoom Appointments,Student,Tech Help;,Student Email;Other;Office 365;,"Student had trouble logging into his google account (personal) via Canvas for an assignment. Helped set up their student email, which ended up working for the assignment. Wasn't able to fix the google problem. Recommended them call eLearning."
586,10/3/23 12:19:49,10/3/23 12:39:40,anonymous,,,10/3/2023,Kayla,PY - Lab,Student,Tech Help;,WIFI;,Help getting into WiFi 
587,10/3/23 12:39:42,10/3/23 12:46:20,anonymous,,,10/3/2023,Kayla ,PY - Lab,Student,Computer Usage;,WIFI;,Help with wifi
588,10/3/23 12:46:22,10/3/23 12:48:16,anonymous,,,10/3/2023,Kayla,PY - Lab,Student,Study Table;,WIFI;,Help with WiFi 
589,10/3/23 12:39:40,10/3/23 12:49:27,anonymous,,,10/3/2023,Vahn Frantz,PY - Lab,Student,Tech Help;,Other;,Student needed help with starfish. Was part of the group that was not able to log into starfish the first week of school.
590,10/3/23 12:48:19,10/3/23 12:52:39,anonymous,,,10/3/2023,Jacob,PY - Lab,Guest,Other;,Other;,Help with finding class
591,10/3/23 12:52:40,10/3/23 12:54:38,anonymous,,,10/3/2023,Kayla,PY - Lab,Student,Computer Usage;,WIFI;,Help with wifi
592,10/3/23 12:54:25,10/3/23 12:55:14,anonymous,,,10/3/2023,Florian Williams,FS - Design Studio,Staff,Computer Usage;,Other;,Computer use
593,10/3/23 12:55:17,10/3/23 12:56:07,anonymous,,,10/3/2023,Florian Williams,FS - Design Studio,Staff,Other;,Other;,Computer usage
594,10/3/23 12:54:40,10/3/23 12:56:31,anonymous,,,10/3/2023,Kayla,PY - Lab,Student,Study Table;Tech Help;,WIFI;,Help with WiFi and computer use
595,10/3/23 12:57:52,10/3/23 13:01:15,anonymous,,,10/3/2023,Caitlin,PY - Lab,Student,Computer Usage;,Other;,computer usage
596,10/3/23 13:01:17,10/3/23 13:01:44,anonymous,,,10/3/2023,Caitlin ,PY - Lab,Student,Computer Usage;,Other;,computer usage
597,10/3/23 13:01:46,10/3/23 13:02:34,anonymous,,,10/3/2023,Caitlin Heavner,PY - Lab,Student,Computer Usage;,Other;,computer usage
598,10/3/23 13:00:15,10/3/23 13:03:49,anonymous,,,10/3/2023,Terry,FS- Lab,Guest,Tech Help;,Other;,Help with adobe
599,10/3/23 13:02:37,10/3/23 13:03:57,anonymous,,,10/3/2023,Caitlin,PY - Lab,Student,Tech Help;,WIFI;,helped get on wifi
600,10/3/23 13:10:24,10/3/23 13:11:06,anonymous,,,10/3/2023,Florian Williams,FS - Design Studio,Staff,Computer Usage;,Other;,Computer collar
601,10/3/23 13:11:08,10/3/23 13:11:42,anonymous,,,10/3/2023,Florian Williams,FS - Design Studio,Staff,Computer Usage;,Other;,Computer collab
602,10/3/23 13:04:01,10/3/23 13:12:17,anonymous,,,10/3/2023,Caitlin,PY - Lab,Student,Other;,Other;,guest
603,10/3/23 13:12:24,10/3/23 13:12:55,anonymous,,,10/10/2023,Caitlin,PY - Lab,Student,Other;,Other;,guest
604,10/3/23 13:46:11,10/3/23 13:46:56,anonymous,,,10/3/2023,Jabez,FS- Lab,Student,Tech Help;,WIFI;,Student needed help connecting to WiFi on chromebook
605,10/3/23 13:05:20,10/3/23 14:12:04,anonymous,,,10/3/2023,Chase,PY - AAH,Guest,Tech Help;,Other;,Needed help with self assessments.
606,10/3/23 13:12:59,10/3/23 14:16:14,anonymous,,,10/3/2023,Caitlin,PY - Lab,Student,Tech Help;,Other;,ctclink
607,10/3/23 13:42:30,10/3/23 14:17:04,anonymous,,,10/3/2023,Gary Baker,FS - Design Studio,Student,Other;,Other;,Using the recording studio
608,10/3/23 14:16:16,10/3/23 14:22:12,anonymous,,,10/3/2023,Caitlin,PY - Lab,Student,Computer Usage;,Other;,computer usage
609,10/3/23 14:17:18,10/3/23 14:51:09,anonymous,,,10/3/2023,Gary Baker,FS - Design Studio,Guest,Other;,Other;,Someone came in asking questions about screencast o matic on canvas
610,10/3/23 14:51:12,10/3/23 14:57:52,anonymous,,,10/3/2023,Gary Baker,FS - Design Studio,Student,Computer Usage;,Other;,working on design stuff
611,10/3/23 14:22:15,10/3/23 15:03:35,anonymous,,,10/3/2023,Caitlin,PY - Lab,Student,Tech Help;,Other;,needed help converting mac pages to word doc
612,10/3/23 15:04:33,10/3/23 15:05:28,anonymous,,,10/3/2023,Nick,FS- Lab,Student,Tech Help;,WIFI;Student Email;Canvas;,"CWU student had issue with Login, Tyler had to work with IT to get it fixed"
613,10/3/23 14:12:07,10/3/23 15:08:16,anonymous,,,10/3/2023,Chase,PY - AAH,Guest,Tech Help;,WIFI;,"Needed help with wifi, went through the steps in the recent email, and she called the help desk."
614,10/3/23 15:08:07,10/3/23 15:08:50,anonymous,,,10/3/2023,Mia,FS- Lab,Student,Computer Usage;,Other;,N/A
615,10/3/23 15:03:38,10/3/23 15:21:08,anonymous,,,10/3/2023,Caitlin ,PY - Lab,Student,Other;,WIFI;Office 365;,"needed help with wifi and logging into student email, password needed reset"
616,10/3/23 13:04:32,10/3/23 15:28:48,anonymous,,,10/3/2023,Emily Barrett,PY - Lab,Student,Tech Help;,WIFI;,"Chromebook cannot connect to Wifi, but phone can. The laptop simply stops connecting when you tap connect. Is coming back tomorrow."
617,10/3/23 15:29:05,10/3/23 15:30:36,anonymous,,,10/3/2023,Emily Barrett,PY - Lab,Student,Tech Help;,WIFI;,"School Chromebook having trouble with Wifi, problem fixed!"
618,10/3/23 14:57:58,10/3/23 15:40:03,anonymous,,,10/3/2023,Gary Baker,FS - Design Studio,Student,Tech Help;,Student Email;,couldn't access their student email
619,10/3/23 15:40:06,10/3/23 15:40:48,anonymous,,,10/3/2023,Gary Baker,FS - Design Studio,Student,Tech Help;,Canvas;,needed help doing a recording for a power point
620,10/3/23 15:30:39,10/3/23 17:41:24,anonymous,,,10/3/2023,Emily Barrett,PY - Lab,Guest,Study Table;,Other;,Using study table before class.
621,10/3/23 17:41:28,10/3/23 17:42:16,anonymous,,,10/3/2023,Emily Barrett,PY - Lab,Staff,Other;,Other;,Wondered if our lab key opens CTC276. Nope.
622,10/3/23 17:42:18,10/3/23 17:47:04,anonymous,,,10/3/2023,Emily Barrett,PY - Lab,Student,Computer Usage;,Other;,Using computer.
623,10/3/23 17:47:06,10/3/23 17:58:37,anonymous,,,10/3/2023,Emily Barrett,PY - Lab,Staff,Other;,Other;,Teacher asking to use the lab for a class.
624,10/3/23 7:34:18,10/4/23 7:34:36,anonymous,,,10/3/2023,Breanna,Email,Student,Tech Help;,WIFI;,legacy ID
625,10/4/23 7:34:38,10/4/23 7:35:16,anonymous,,,10/4/2023,Breanna,Email,Student,Other;,Other;,inquiring about chromebook
626,10/4/23 9:22:47,10/4/23 9:23:26,anonymous,,,10/4/2023,jacob,PY - Lab,Student,Tech Help;,WIFI;,student needed help getting on the wifi 
627,10/4/23 9:23:28,10/4/23 9:23:54,anonymous,,,10/4/2023,jacob,PY - Lab,Student,Computer Usage;,Other;,computer usage 
628,10/4/23 9:23:58,10/4/23 9:24:25,anonymous,,,10/4/2023,jacob,PY - Lab,Student,Other;,Other;,needed help finding a classroom
629,10/4/23 9:35:42,10/4/23 9:36:07,anonymous,,,10/4/2023,jacob,PY - Lab,Student,Tech Help;,WIFI;,"needed help getting into the wifi 
"
630,10/4/23 9:36:09,10/4/23 9:36:30,anonymous,,,10/4/2023,jacob,PY - Lab,Student,Other;,Student Email;,"needed help getting into student email
"
631,10/4/23 9:45:47,10/4/23 10:07:41,anonymous,,,10/4/2023,Britton Breivik,PY - Lab,Student,Tech Help;,Other;,Help with WI-FI.
632,10/4/23 10:07:43,10/4/23 10:08:57,anonymous,,,10/4/2023,Britton Breivik,PY - Lab,Student,Printing;,Other;,Using Printer.
633,10/4/23 10:08:59,10/4/23 10:10:17,anonymous,,,10/4/2023,Britton Breivik,PY - Lab,Student,Printing;,Other;,Needs to use printer.
634,10/4/23 10:13:43,10/4/23 10:18:40,anonymous,,,10/4/2023,Britton Breivik,PY - Lab,Staff,Printing;,Other;,Using printer.
635,10/4/23 10:18:42,10/4/23 10:27:22,anonymous,,,10/4/2023,Britton Breivik,PY - Lab,Student,Computer Usage;,Other;,School work.
636,10/3/23 12:29:10,10/4/23 10:28:10,anonymous,,,10/3/2023,Teresia,FS- Lab,Student,Computer Usage;,Other;,computer usage.
637,10/4/23 10:27:24,10/4/23 10:57:33,anonymous,,,10/4/2023,Britton Breivik,PY - Lab,Student,Printing;,Other;,Using Printer.
638,10/4/23 11:16:17,10/4/23 11:17:52,anonymous,,,10/4/2023,Britton B,PY - Lab,Student,Other;,WIFI;,WiFi
639,10/4/23 11:17:55,10/4/23 11:19:10,anonymous,,,10/4/2023,Britton B,PY - Lab,Student,Other;,WIFI;,New Student 
640,10/4/23 11:19:14,10/4/23 11:19:54,anonymous,,,10/4/2023,Britton B,PY - Lab,Student,Computer Usage;,Other;,Computer Usage
641,10/4/23 11:20:11,10/4/23 11:21:07,anonymous,,,10/4/2023,Vahn Frantz,PY - Lab,Student,Other;,WIFI;,New Student
642,10/4/23 11:21:15,10/4/23 11:24:43,anonymous,,,10/4/2023,Britton B,PY - Lab,Student,Other;,WIFI;,WiFi log in
643,10/4/23 11:24:44,10/4/23 11:25:44,anonymous,,,10/4/2023,Britton B,PY - Lab,Student,Printing;,Other;,Printing
644,10/4/23 10:57:35,10/4/23 11:26:20,anonymous,,,10/4/2023,Britton Breivik,PY - Lab,Student,Other;,Other;,Working on school on one of the tables.
645,10/4/23 11:26:22,10/4/23 11:28:26,anonymous,,,10/4/2023,Britton Breivik,PY - Lab,Student,Tech Help;,Office 365;,Needed help with office 365.
646,10/4/23 11:25:51,10/4/23 11:28:26,anonymous,,,10/4/2023,Britton B,PY - Lab,Student,Other;,WIFI;,WIFI
647,10/4/23 11:28:28,10/4/23 11:29:34,anonymous,,,10/4/2023,Britton B,PY - Lab,Student,Other;,WIFI;,WiFi
648,10/4/23 11:29:39,10/4/23 11:31:00,anonymous,,,10/4/2023,Britton B,PY - Lab,Student,Other;,WIFI;,Reconnect to WiFi
649,10/4/23 11:31:12,10/4/23 11:31:41,anonymous,,,10/4/2023,Britton B,PY - Lab,Student,Other;,WIFI;,New Student
650,10/4/23 10:28:19,10/4/23 11:40:13,anonymous,,,10/3/2023,Teresia,FS- Lab,Student,Tech Help;,WIFI;,The student needed help accessing the WiFi using their high school Chromebook. The student was advised to contact their school IT for further help.
651,10/4/23 11:28:28,10/4/23 11:46:01,anonymous,,,10/4/2023,Britton Breivik,PY - Lab,Student,Other;,Other;,At work desk.
652,10/4/23 11:41:21,10/4/23 11:54:38,anonymous,,,10/3/2023,Teresia,FS- Lab,Student,Computer Usage;,Other;,The student borrowed headphones as he used the lab computers. 
653,10/4/23 11:46:02,10/4/23 11:54:46,anonymous,,,10/4/2023,Britton Breivik,PY - Lab,Student,Tech Help;,Canvas;,Needs help canvas.
654,10/4/23 11:54:41,10/4/23 12:00:44,anonymous,,,10/3/2023,Teresia,FS- Lab,Student,Computer Usage;,WIFI;,The student was guided using the wifi and was able to access it.
655,10/4/23 12:09:24,10/4/23 12:11:26,anonymous,,,10/4/2023,Chase,PY - Lab,Guest,Tech Help;,WIFI;,"Had trouble connecting to wifi, verified their username and turns out they were putting the password in wrong."
656,10/4/23 12:04:23,10/4/23 12:11:36,anonymous,,,10/4/2023,Priscilla Hug,PY - Library,Guest,Tech Help;,WIFI;,NA
657,10/4/23 12:11:41,10/4/23 12:12:15,anonymous,,,10/4/2023,Chase,PY - Lab,Student,Other;,Other;,Borrowed a USB-C charger from Tyler.
658,10/4/23 12:12:21,10/4/23 12:12:53,anonymous,,,10/4/2023,Chase,PY - Lab,Guest,Tech Help;,WIFI;,"Student needed help with wifi, and she was putting password in wrong."
659,10/4/23 12:03:10,10/4/23 12:18:19,anonymous,,,10/4/2023,Vahn Frantz,PY - Lab,Student,Other;,Other;,"New Student, needed help turning in an assignment on Canvas. Admin Building "
660,10/4/23 12:12:55,10/4/23 12:26:50,anonymous,,,10/4/2023,Chase,PY - Lab,Student,Other;,Other;,Chess champion 
661,10/4/23 12:11:39,10/4/23 12:27:16,anonymous,,,10/4/2023,Priscilla Hug,PY - Library,Guest,Other;,Other;,NA
662,10/4/23 12:27:18,10/4/23 13:07:10,anonymous,,,10/4/2023,Priscilla Hug,PY - Library,Guest,Other;,Other;,NA
663,10/4/23 10:08:14,10/4/23 13:07:57,anonymous,,,10/4/2023,Florian Williams,FS - Design Studio,Guest,Tech Help;,Student Email;Canvas;,ESL
664,10/4/23 13:08:03,10/4/23 13:08:55,anonymous,,,10/4/2023,Florian Williams,FS - Design Studio,Guest,Tech Help;Computer Usage;,Student Email;Canvas;,ESL 2/11
665,10/4/23 12:26:51,10/4/23 13:19:15,anonymous,,,10/4/2023,Chase,PY - Lab,Guest,Tech Help;,Canvas;,"Needed help with canvas, and I helped activate their account."
666,10/4/23 13:19:21,10/4/23 13:19:59,anonymous,,,10/4/2023,Chase,PY - Lab,Guest,Tech Help;,Canvas;,"Needed help getting into canvas, I activated her account."
667,10/4/23 13:20:02,10/4/23 13:20:27,anonymous,,,10/4/2023,Chase,PY - Lab,Guest,Study Table;,Other;,Using study table to charge laptop
668,10/4/23 13:09:04,10/4/23 13:22:37,anonymous,,,10/4/2023,Florian Williams,FS - Design Studio,Staff,Computer Usage;,Other;,grace bean 
669,10/4/23 13:22:40,10/4/23 13:24:24,anonymous,,,10/4/2023,Florian Williams,FS - Design Studio,Student,Computer Usage;,Other;,Sadie bean
670,10/4/23 13:20:31,10/4/23 13:24:32,anonymous,,,10/4/2023,Chase,PY - Lab,Guest,Study Table;,Other;,Using the study table
671,10/4/23 11:54:48,10/4/23 13:24:59,anonymous,,,10/4/2023,Britton Breivik,PY - Lab,Student,Computer Usage;,Other;,Canvas work.
672,10/4/23 13:24:34,10/4/23 13:26:09,anonymous,,,10/4/2023,Chase,PY - Lab,Guest,Printing;,Other;,Printing
673,10/4/23 13:27:48,10/4/23 13:28:57,anonymous,,,10/4/2023,Chase,PY - Lab,Student,Tech Help;,Canvas;,Needed canvas help
674,10/4/23 13:28:59,10/4/23 13:29:54,anonymous,,,10/4/2023,Chase,PY - Lab,Student,Tech Help;,Canvas;,Needed canvas help
675,10/4/23 13:29:55,10/4/23 13:38:26,anonymous,,,10/4/2023,Chase,PY - Lab,Guest,Computer Usage;,Other;,Using the computer
676,10/4/23 12:18:22,10/4/23 13:38:31,anonymous,,,10/4/2023,Vahn Frantz,PY - Lab,Guest,Other;,Other;,ESL Student needed help with getting SID figured out 
677,10/4/23 13:38:34,10/4/23 13:39:17,anonymous,,,10/4/2023,Vahn Frantz,PY - Lab,Guest,Other;,Other;,ESL Student needed help with getting SID
678,10/4/23 13:07:12,10/4/23 13:40:38,anonymous,,,10/4/2023,Priscilla Hug,PY - Library,Guest,Printing;,Other;,NA
679,10/4/23 13:25:01,10/4/23 13:41:47,anonymous,,,10/4/2023,Britton Breivik ,PY - Lab,Student,Other;,Other;,"Drew Thim, he used a table."
680,10/4/23 13:39:12,10/4/23 13:45:02,anonymous,,,10/4/2023,Nayeli ,FS- Lab,Student,Tech Help;,WIFI;,Student came in for help with setting up WIFI on his laptop. 
681,10/4/23 13:56:44,10/4/23 13:57:21,anonymous,,,10/4/2023,Jonas Nelson,PY - Lab,Student,Tech Help;,Student Email;Canvas;Office 365;,"ESL
"
682,10/4/23 13:57:22,10/4/23 13:58:02,anonymous,,,10/4/2023,Jonas Nelson,PY - Lab,Student,Tech Help;,Canvas;Student Email;Office 365;,ESL
683,10/4/23 13:58:04,10/4/23 13:58:27,anonymous,,,10/4/2023,Jonas Nelson,PY - Lab,Student,Tech Help;,Office 365;Student Email;Canvas;,ESL
684,10/4/23 13:58:30,10/4/23 13:59:21,anonymous,,,10/4/2023,2012738605,PY - Lab,Student,Tech Help;,Canvas;Office 365;Student Email;,ESL
685,10/4/23 13:59:25,10/4/23 13:59:42,anonymous,,,10/4/2023,Jonas Nelson,PY - Lab,Student,Tech Help;,Student Email;Office 365;Canvas;,ESL
686,10/4/23 13:54:37,10/4/23 14:02:47,anonymous,,,10/4/2023,Florian Williams,FS - Design Studio,Guest,Computer Usage;Study Table;,Other;,blorp blorp
687,10/4/23 14:11:39,10/4/23 14:32:46,anonymous,,,10/4/2023,Britton,PY - Lab,Student,Tech Help;,WIFI;,Needed WI-FI.
688,10/4/23 14:36:02,10/4/23 14:37:57,anonymous,,,10/4/2023,Florian Williams,FS - Design Studio,Guest,Other;,Other;,Check out the recording booth
689,10/4/23 14:32:47,10/4/23 14:52:52,anonymous,,,10/4/2023,Britton Breivik,PY - Lab,Staff,Other;,Other;,Working on school work.
690,10/4/23 14:54:18,10/4/23 14:54:26,anonymous,,,10/4/2023,Florian Williams,FS - Design Studio,Staff,Computer Usage;,Other;,computer dude
691,10/4/23 14:54:28,10/4/23 14:55:05,anonymous,,,10/4/2023,Florian Williams,FS - Design Studio,Staff,Computer Usage;,Other;,computer fren
692,10/4/23 14:55:10,10/4/23 14:55:45,anonymous,,,10/4/2023,Breanna,Email,Student,Tech Help;,WIFI;,can't connect to wifi
693,10/4/23 14:09:00,10/4/23 14:56:21,anonymous,,,10/4/2023,Jonas Nelson,PY - Lab,Student,Study Table;,Other;,.
694,10/4/23 14:56:22,10/4/23 14:56:45,anonymous,,,10/4/2023,Jonas Nelson,PY - Lab,Student,Tech Help;,Other;,.
695,10/4/23 14:56:46,10/4/23 14:57:12,anonymous,,,10/4/2023,Jonas Nelson,PY - Lab,Student,Study Table;,Other;,.
696,10/4/23 14:57:14,10/4/23 14:57:36,anonymous,,,10/4/2023,Jonas Nelson,PY - Lab,Student,Tech Help;,Other;,.
697,10/4/23 14:52:54,10/4/23 14:57:53,anonymous,,,10/4/2023,Britton Breivik,PY - Lab,Guest,Other;,Other;,Person came in to work at a desk.
698,10/4/23 14:57:39,10/4/23 14:58:15,anonymous,,,10/4/2023,Jonas Nelson,PY - Lab,Student,Study Table;,Other;,.
699,10/4/23 15:06:57,10/4/23 15:07:27,anonymous,,,10/4/2023,Jonas Nelson,PY - Lab,Student,Study Table;,Other;,"study
"
700,10/4/23 15:07:09,10/4/23 15:08:12,anonymous,,,10/4/2023,Britton Breivik,PY - Lab,Student,Computer Usage;,Canvas;,Help with canvas.
701,10/4/23 14:57:54,10/4/23 15:09:03,anonymous,,,10/4/2023,Britton Breivik,PY - Lab,Student,Computer Usage;,Other;,School work.
702,10/4/23 15:09:05,10/4/23 15:11:48,anonymous,,,10/4/2023,Britton Breivik,PY - Lab,Guest,Other;,Other;,Working with other student.
