PlayerID,SeasonID,Goals,Assists,ShotsOnGoal,BlockedShots,TimeOnIce
719,6,8,24,7,26,2290
719,7,5,37,62,17,1795
719,8,9,38,54,77,1999
719,9,5,8,28,11,1507
719,10,46,6,40,1,2267
719,11,15,28,49,9,1670
719,12,14,45,15,30,3320
719,13,25,30,45,66,3685
719,14,9,19,55,53,1445
719,15,46,5,0,23,2209
719,16,22,4,23,15,1508
719,17,11,47,40,5,2293
719,18,24,19,19,14,1791
719,19,4,26,51,52,2604
719,20,18,49,61,27,1705
720,1,22,29,3,73,2613
720,2,2,48,76,7,1463
720,3,17,22,23,21,3216
720,4,20,10,71,67,1387
720,5,8,1,62,12,1370
720,6,49,21,8,19,1735
720,7,26,28,64,12,3187
720,8,30,26,71,37,2773
720,9,2,30,66,68,2322
720,10,45,34,35,75,3478
720,11,39,40,65,44,3436
720,12,31,28,18,44,1207
720,13,11,44,51,4,3172
720,14,18,25,6,36,1745
720,15,8,44,80,14,3281
720,16,26,32,35,8,2873
720,17,16,11,19,24,2921
720,18,18,42,51,68,1712
720,19,38,47,6,63,1481
720,20,27,7,56,19,2643
721,1,19,4,71,34,1198
721,2,29,34,36,21,1805
721,3,46,4,49,40,3369
721,4,32,18,67,44,1115
721,5,46,33,37,20,1608
721,6,12,46,73,45,3354
721,7,5,8,76,7,2400
721,8,24,14,50,50,3346
721,9,6,47,23,11,1037
721,10,32,22,9,77,1773
721,11,34,6,28,20,2334
721,12,26,4,37,72,3649
721,13,16,3,50,19,2903
721,14,29,36,31,30,2058
721,15,5,8,63,76,3693
721,16,1,25,13,50,3833
721,17,46,43,43,60,3116
721,18,15,46,13,73,3785
721,19,7,29,44,64,2600
721,20,24,6,4,71,1928
722,1,11,31,36,14,2206
722,2,33,7,48,22,2275
722,3,43,12,10,50,3639
722,4,6,21,28,21,2319
722,5,19,5,24,36,2221
722,6,42,10,75,1,1756
722,7,41,26,72,53,3344
722,8,22,17,46,17,3469
722,9,10,29,45,34,2092
722,10,39,5,65,62,2659
722,11,3,22,50,10,3713
722,12,49,29,4,11,3175
722,13,37,42,40,21,3013
722,14,33,23,50,35,2282
722,15,9,38,34,56,1777
722,16,22,18,15,34,1008
722,17,47,50,33,33,2080
722,18,13,42,73,66,2138
722,19,50,2,30,58,3511
722,20,35,14,38,78,1958
723,1,35,15,50,63,3779
723,2,3,48,67,37,3759
723,3,13,16,26,48,1448
723,4,27,46,6,49,2433
723,5,33,44,28,35,3540
723,6,4,34,34,6,3742
723,7,31,12,64,54,2259
723,8,17,34,80,65,1949
723,9,17,49,65,30,2228
723,10,22,34,57,22,1485
723,11,27,2,37,52,3547
723,12,28,37,24,78,2840
723,13,2,32,1,26,3002
723,14,29,19,51,24,1901
723,15,23,26,41,62,2586
723,16,11,6,17,11,3127
723,17,12,16,11,37,3781
723,18,23,2,24,29,1952
723,19,37,19,59,21,1162
723,20,1,27,39,1,1161
724,1,47,22,70,44,3407
724,2,48,35,38,15,3494
724,3,38,2,38,63,2904
724,4,14,17,80,78,1081
724,5,32,23,65,58,2638
724,6,28,12,53,47,3700
724,7,14,36,39,6,3662
724,8,21,13,54,65,1382
724,9,27,7,29,42,1110
724,10,50,1,23,26,3165
724,11,27,2,38,11,2043
724,12,38,46,55,38,3605
724,13,23,35,16,63,3773
724,14,39,15,80,28,3644
724,15,17,12,47,29,3234
724,16,7,37,8,69,2597
724,17,36,16,29,54,1744
724,18,28,11,48,1,1358
724,19,37,20,66,36,3200
724,20,15,31,41,4,3563
725,1,4,26,68,10,3184
725,2,48,23,21,5,3774
725,3,27,27,43,28,3063
725,4,27,16,9,17,1075
725,5,5,34,74,42,2247
725,6,39,26,76,56,1133
725,7,11,25,11,30,1171
725,8,1,46,9,65,1322
725,9,33,3,5,10,1020
725,10,45,47,54,63,2507
725,11,14,36,72,68,1036
725,12,13,5,10,8,2413
725,13,1,5,24,24,2429
725,14,42,5,18,56,2483
725,15,13,19,58,50,1896
725,16,10,3,69,44,2506
725,17,44,41,76,45,2548
725,18,13,21,78,29,3663
725,19,2,29,61,50,1495
725,20,41,7,70,34,1982
726,1,18,24,71,60,3306
726,2,4,38,30,75,2198
726,3,33,18,50,16,1028
726,4,37,47,27,37,1387
726,5,40,43,45,78,1604
726,6,23,16,0,22,2825
726,7,26,19,70,67,3808
726,8,4,12,35,51,1876
726,9,3,39,80,19,1050
726,10,38,18,51,61,3410
726,11,4,30,71,34,2813
726,12,21,15,38,6,1217
726,13,24,37,68,68,3605
726,14,45,31,72,75,3064
726,15,9,10,29,74,2465
726,16,4,6,47,36,2844
726,17,19,19,13,58,2643
726,18,4,43,11,54,2799
726,19,2,18,36,57,1854
726,20,41,6,61,17,1486
727,1,10,22,80,31,2824
727,2,23,17,1,6,2194
727,3,22,8,12,59,2719
727,4,16,33,80,13,2820
727,5,26,32,56,39,1797
727,6,43,40,34,58,1098
727,7,24,14,78,13,3622
727,8,31,29,14,62,3205
727,9,38,21,5,44,3095
727,10,14,17,70,53,1864
727,11,6,43,22,48,2156
727,12,10,15,64,66,1508
727,13,16,16,60,14,1029
727,14,4,19,48,78,3439
727,15,9,6,3,68,2961
727,16,13,4,61,4,3099
727,17,27,45,62,32,2667
727,18,23,34,68,18,3154
727,19,10,4,26,72,3283
727,20,30,14,6,45,1081
728,1,6,33,75,74,2362
728,2,49,28,46,27,3664
728,3,2,20,63,32,2763
728,4,13,23,65,66,3442
728,5,30,40,73,61,2099
728,6,19,5,10,66,2397
728,7,47,44,18,38,2414
728,8,36,48,74,8,2558
728,9,47,30,35,22,1367
728,10,4,40,15,48,2219
728,11,1,5,60,34,3719
728,12,17,46,74,65,2395
728,13,14,1,6,63,1123
728,14,13,37,14,52,1063
728,15,1,10,8,48,1366
728,16,37,17,20,57,1072
728,17,21,7,46,80,2725
728,18,39,31,35,17,2711
728,19,50,23,53,37,2649
728,20,44,28,61,53,2940
729,1,11,10,12,62,1348
729,2,42,14,18,39,2515
729,3,49,29,48,43,3131
729,4,28,35,67,46,2986
729,5,37,37,34,77,3077
729,6,27,2,12,28,2098
729,7,13,31,33,80,1535
729,8,13,49,50,28,1899
729,9,16,37,23,19,1184
729,10,18,32,6,5,1087
729,11,32,30,58,31,3269
729,12,19,3,80,74,2215
729,13,37,50,50,49,1066
729,14,49,40,31,56,2198
729,15,31,48,77,34,3624
729,16,11,46,43,12,3555
729,17,31,31,52,15,3658
729,18,3,44,17,38,1195
729,19,39,24,34,79,3240
729,20,26,28,21,26,3197
730,1,24,16,18,0,3317
730,2,40,15,39,37,1368
730,3,23,37,36,74,2621
730,4,7,21,34,17,2639
730,5,15,10,22,17,1204
730,6,29,38,2,43,1472
730,7,7,26,57,21,1837
730,8,8,28,66,56,2517
730,9,37,5,59,50,3833
730,10,6,45,1,75,2650
730,11,17,19,65,36,1565
730,12,32,45,44,56,1699
730,13,44,50,9,75,1418
730,14,46,5,14,51,2203
730,15,25,45,69,75,1584
730,16,43,25,58,44,3056
730,17,25,50,3,37,2519
730,18,4,38,68,21,2727
730,19,47,31,42,14,3716
730,20,46,21,39,34,2745
731,1,4,5,41,71,2137
731,2,11,10,10,6,1105
731,3,9,30,48,22,2450
731,4,28,21,10,9,2585
731,5,39,49,58,29,2403
731,6,50,33,16,65,2217
731,7,29,42,70,72,2080
731,8,47,48,6,35,2257
731,9,3,24,30,23,3043
731,10,10,5,76,53,2096
731,11,10,16,59,2,2527
731,12,35,48,69,18,2105
731,13,16,46,15,63,2684
731,14,29,47,74,50,3462
731,15,34,43,58,52,3068
731,16,15,23,0,48,2323
731,17,13,49,9,37,1835
731,18,39,19,63,55,2227
731,19,21,23,2,33,1774
731,20,31,45,43,38,3618
732,1,46,21,7,46,1089
732,2,27,2,45,43,1034
732,3,36,20,47,69,2057
732,4,17,12,26,49,2064
732,5,1,2,59,7,2561
732,6,37,43,66,66,1179
732,7,6,31,27,34,3613
732,8,1,40,77,2,2284
732,9,32,6,64,48,2252
732,10,20,28,77,72,2565
732,11,24,43,57,29,2362
732,12,16,45,48,5,3268
732,13,32,36,77,53,2002
732,14,9,28,22,36,1901
732,15,48,44,9,9,1750
732,16,23,14,56,17,1231
732,17,11,37,39,75,2894
732,18,48,36,24,10,2633
732,19,18,38,73,26,2742
732,20,19,34,10,25,2625
733,1,15,39,8,17,3430
733,2,21,35,39,14,1222
733,3,9,49,48,11,1492
733,4,26,8,19,78,3715
733,5,29,12,77,76,3552
733,6,10,45,3,24,1598
733,7,42,30,36,13,2226
733,8,36,36,65,28,1826
733,9,29,13,10,48,3423
733,10,5,32,8,5,3497
733,11,4,44,45,9,2427
733,12,30,21,68,50,1663
733,13,19,47,1,77,1265
733,14,45,23,77,36,1201
733,15,24,12,44,56,1200
733,16,10,41,77,3,2823
733,17,29,46,41,25,3332
733,18,20,9,1,1,1241
733,19,5,12,63,22,3645
733,20,13,29,17,7,1780
734,1,20,16,32,6,2967
734,2,23,25,59,25,2809
734,3,16,16,37,25,2199
734,4,14,36,29,77,3521
734,5,45,49,20,55,1911
734,6,35,5,16,75,2812
734,7,34,27,14,15,2218
734,8,50,26,41,58,3832
734,9,9,44,79,66,2510
734,10,19,19,24,70,3668
734,11,25,46,39,41,3171
734,12,27,20,44,69,3131
734,13,21,8,74,65,1112
734,14,47,37,26,43,3767
734,15,8,9,43,79,1639
734,16,7,25,41,59,2221
734,17,15,49,43,49,2561
734,18,10,19,14,47,3394
734,19,48,47,29,50,3705
734,20,3,1,47,52,1511
735,1,48,4,62,27,1274
735,2,13,29,12,29,1796
735,3,45,44,67,72,3102
735,4,28,40,23,37,2766
735,5,28,24,36,53,2032
735,6,13,16,0,54,2939
735,7,30,26,5,15,3654
735,8,35,40,4,11,3812
735,9,13,36,44,70,2404
735,10,44,31,67,76,3577
735,11,38,1,41,5,3736
735,12,13,10,56,42,3803
735,13,32,43,67,60,1317
735,14,35,14,1,22,3498
735,15,44,22,47,75,1168
735,16,34,24,74,77,2608
735,17,38,34,21,3,3290
735,18,9,33,78,17,2853
735,19,43,38,34,39,2187
735,20,2,13,6,76,1831
736,1,32,38,47,66,2125
736,2,1,12,51,7,1431
736,3,37,31,19,10,2037
736,4,50,49,4,1,1454
736,5,14,17,69,53,1374
736,6,8,25,54,3,3825
736,7,45,9,68,43,2287
736,8,37,2,42,74,3811
736,9,24,22,67,15,2366
736,10,29,37,55,56,2335
736,11,17,25,37,57,3332
736,12,37,21,40,71,2030
736,13,6,15,62,62,1817
736,14,5,48,30,68,3317
736,15,28,14,15,36,1979
736,16,3,39,17,52,1635
736,17,17,47,64,1,3211
736,18,1,15,26,69,2188
736,19,32,4,48,73,1065
736,20,15,32,59,77,2495
737,1,20,3,78,76,3152
737,2,9,30,9,69,3419
737,3,8,47,20,36,1278
737,4,7,3,36,71,3142
737,5,36,7,8,37,1570
737,6,18,26,21,51,1443
737,7,7,32,57,50,2748
737,8,33,46,68,69,2913
737,9,18,31,62,73,2165
737,10,41,5,25,19,3591
737,11,45,32,34,51,3363
737,12,7,26,45,42,1764
737,13,43,39,9,27,2197
737,14,36,44,74,78,2006
737,15,36,17,80,37,2676
737,16,16,23,68,51,2092
737,17,9,1,34,48,1466
737,18,48,20,48,44,2209
737,19,4,14,57,51,2621
737,20,19,27,29,75,3309
738,1,46,46,74,66,3815
738,2,13,8,63,12,3434
738,3,18,33,77,35,2425
738,4,22,27,78,57,1275
738,5,12,50,79,76,2529
738,6,14,39,23,35,1083
738,7,5,37,11,40,3393
738,8,33,47,68,15,2361
738,9,2,36,36,22,2840
738,10,40,28,45,71,2718
738,11,45,43,22,33,1162
738,12,34,11,51,53,3108
738,13,25,37,14,15,1042
738,14,43,36,8,11,3775
738,15,33,36,76,6,2685
738,16,12,17,14,40,2447
738,17,50,30,36,25,3442
738,18,41,8,17,10,3448
738,19,15,32,51,17,1352
738,20,5,41,18,21,1566
739,1,17,26,65,59,1179
739,2,30,27,74,4,2651
739,3,3,37,25,29,1134
739,4,1,23,14,49,3561
739,5,46,46,0,1,2405
739,6,15,9,76,72,1110
739,7,34,39,28,7,1526
739,8,9,26,44,37,1064
739,9,22,19,47,42,1772
739,10,38,17,55,59,2395
739,11,9,39,32,57,3037
739,12,26,38,20,1,1639
739,13,16,1,61,0,1416
739,14,33,46,53,61,1914
739,15,39,27,5,51,1841
739,16,45,50,77,7,2865
739,17,40,17,62,73,2240
739,18,42,2,30,56,1825
739,19,22,47,40,67,1468
739,20,2,23,66,32,2782
740,1,41,34,8,46,2198
740,2,17,41,3,16,1622
740,3,50,25,9,13,1749
740,4,33,12,28,0,1409
740,5,36,32,11,2,3282
740,6,12,16,26,13,1006
740,7,8,3,20,76,2649
740,8,49,19,45,6,3703
740,9,26,14,39,63,1888
740,10,3,41,29,77,2490
740,11,39,30,77,80,3460
740,12,41,47,7,65,1775
740,13,20,48,17,25,2806
740,14,38,21,18,37,3089
740,15,26,3,39,80,2364
740,16,22,34,74,80,3031
740,17,19,30,55,49,1014
740,18,5,22,60,5,1653
740,19,17,8,14,18,1784
740,20,35,24,27,23,2490
741,1,38,31,67,20,3771
741,2,37,49,66,66,3791
741,3,29,22,59,46,1853
741,4,14,27,57,51,3301
741,5,49,33,2,25,1786
741,6,15,40,43,9,3021
741,7,1,32,23,69,2894
741,8,20,10,49,9,2516
741,9,35,25,80,35,1854
741,10,2,11,69,61,3319
741,11,3,29,69,18,1691
741,12,2,31,73,52,3786
741,13,22,7,61,66,1356
741,14,18,17,25,20,2794
741,15,33,15,29,66,3826
741,16,43,20,17,15,2783
741,17,40,35,63,28,2289
741,18,4,10,30,20,1422
741,19,2,44,45,35,2996
741,20,7,12,9,2,2450
742,1,36,32,6,79,1275
742,2,11,49,5,19,1676
742,3,7,47,10,52,1449
742,4,47,34,45,31,1414
742,5,16,13,2,56,3384
742,6,35,33,78,75,3257
742,7,45,38,12,67,3274
742,8,31,33,22,10,1928
742,9,34,33,73,38,1607
742,10,42,1,75,22,1742
742,11,28,43,61,6,2544
742,12,31,46,7,58,3302
742,13,12,42,7,75,2711
742,14,15,9,11,20,3336
742,15,29,37,48,55,2825
742,16,49,48,34,6,2078
742,17,31,8,53,60,2128
742,18,36,18,35,71,2525
742,19,28,30,15,22,3653
742,20,36,17,58,0,1224
743,1,23,18,19,31,1809
743,2,16,44,36,48,1966
743,3,31,23,71,24,1664
743,4,40,10,11,36,1120
743,5,18,30,8,13,2848
743,6,14,39,68,17,3302
743,7,49,24,62,24,2488
743,8,1,10,72,60,1142
743,9,21,50,48,71,1448
743,10,11,4,33,49,2778
743,11,40,34,12,39,1294
743,12,17,3,67,11,2963
743,13,17,50,41,48,2586
743,14,14,50,59,32,1393
743,15,23,29,79,77,2748
743,16,15,4,9,62,3319
743,17,26,33,39,16,1990
743,18,50,25,40,37,2942
743,19,39,25,63,6,2575
743,20,8,1,52,3,3130
744,1,1,46,58,34,1180
744,2,12,6,35,59,1166
744,3,50,28,30,66,2274
744,4,45,42,20,14,1182
744,5,46,48,37,26,3527
744,6,32,36,17,12,3520
744,7,10,31,18,60,2734
744,8,12,5,80,68,3522
744,9,38,40,49,77,1457
744,10,26,46,58,78,2547
744,11,36,39,77,80,1249
744,12,48,18,39,21,1044
744,13,13,43,62,35,1356
744,14,40,26,52,20,1036
744,15,37,9,5,63,3750
744,16,26,2,28,26,2170
744,17,38,2,39,25,2501
744,18,3,4,20,9,2485
744,19,16,9,27,35,2383
744,20,26,18,73,17,2796
745,1,23,30,4,35,3204
745,2,10,32,43,77,1620
745,3,29,47,58,56,2074
745,4,34,7,75,33,2126
745,5,40,45,39,38,3153
745,6,1,46,1,19,3269
745,7,46,24,15,29,3522
745,8,29,50,20,23,3053
745,9,1,38,28,52,2683
745,10,33,35,70,25,2093
745,11,29,3,45,5,2896
745,12,30,32,54,42,1417
745,13,36,36,2,20,2643
745,14,38,23,29,19,2338
745,15,37,45,66,26,1922
745,16,39,2,28,22,1874
745,17,11,14,79,42,1225
745,18,9,42,78,12,1519
745,19,9,49,76,34,2384
745,20,21,10,21,26,2326
746,1,12,26,61,13,3565
746,2,19,30,7,58,3586
746,3,47,13,6,1,2385
746,4,19,46,13,60,2053
746,5,8,36,23,69,2750
746,6,17,20,13,56,3221
746,7,27,27,75,54,1013
746,8,35,11,64,11,3729
746,9,23,8,3,32,1501
746,10,35,14,20,63,1726
746,11,11,5,45,73,2404
746,12,49,35,31,74,1719
746,13,2,29,0,20,2790
746,14,33,49,56,58,2248
746,15,30,3,38,70,1269
746,16,47,37,56,25,1212
746,17,46,14,42,14,2121
746,18,17,23,63,34,3810
746,19,23,3,15,46,2051
746,20,1,31,56,62,2680
747,1,11,4,49,61,2801
747,2,9,1,1,70,3115
747,3,42,21,57,75,2103
747,4,34,44,28,69,1089
747,5,29,14,19,36,3669
747,6,17,8,12,31,2500
747,7,46,27,78,68,1121
747,8,12,10,1,72,1154
747,9,11,12,47,3,2831
747,10,30,22,63,59,2325
747,11,20,6,48,42,1316
747,12,5,13,36,50,1749
747,13,6,32,58,2,1133
747,14,17,47,37,36,3688
747,15,19,22,66,72,1161
747,16,40,19,70,51,1789
747,17,50,49,37,34,1830
747,18,22,20,29,23,3414
747,19,47,6,33,17,1965
747,20,44,43,43,15,1059
748,1,45,45,10,33,1803
748,2,33,9,36,16,3275
748,3,11,17,35,7,1029
748,4,42,34,79,33,3089
748,5,35,19,45,54,2230
748,6,15,31,32,30,2283
748,7,16,11,71,74,1769
748,8,26,19,35,17,3205
748,9,28,49,54,19,3707
748,10,2,35,40,36,2825
748,11,12,29,34,33,3141
748,12,18,22,66,51,3482
748,13,30,12,37,73,3209
748,14,34,6,56,39,2045
748,15,8,36,27,51,1110
748,16,44,3,34,48,3017
748,17,30,50,29,57,2177
748,18,36,17,47,1,1674
748,19,44,34,27,45,3745
748,20,5,32,29,56,2628
749,1,10,49,25,76,3547
749,2,41,20,75,71,3786
749,3,49,11,31,1,1790
749,4,30,41,35,54,1119
749,5,37,42,78,69,1102
749,6,21,26,12,40,3137
749,7,39,6,26,59,3545
749,8,23,39,64,47,1803
749,9,9,35,14,11,3525
749,10,19,8,73,29,2058
749,11,9,29,55,61,3693
749,12,43,21,38,27,3516
749,13,9,40,22,3,1123
749,14,19,20,52,0,1027
749,15,37,41,34,49,3310
749,16,20,42,48,70,3411
749,17,18,46,38,8,2683
749,18,47,47,71,14,1609
749,19,7,44,13,78,1461
749,20,29,47,36,65,1159
750,1,38,23,34,10,2893
750,2,7,35,54,58,2934
750,3,37,38,30,53,3662
750,4,42,50,16,16,3150
750,5,47,31,66,47,1867
750,6,14,10,64,61,1374
750,7,11,30,29,16,3673
750,8,40,39,69,79,1807
750,9,38,24,59,24,3633
750,10,10,48,38,48,2732
750,11,35,36,3,55,1808
750,12,25,22,27,29,2291
750,13,26,36,69,22,3125
750,14,11,14,35,47,3604
750,15,7,16,52,41,3630
750,16,20,23,30,61,3393
750,17,46,12,69,36,3820
750,18,22,9,3,41,2608
750,19,12,4,7,65,2081
750,20,22,5,15,74,1906
751,1,2,50,35,53,2834
751,2,3,9,54,33,1782
751,3,5,1,15,21,3173
751,4,45,40,49,19,2002
751,5,1,16,42,53,1600
751,6,4,28,71,76,3127
751,7,45,41,31,4,2765
751,8,25,16,56,50,1126
751,9,4,10,27,11,2792
751,10,4,33,29,50,2562
751,11,16,36,33,71,1416
751,12,39,18,55,24,2812
751,13,45,36,53,65,3834
751,14,36,43,71,24,1313
751,15,5,9,28,1,2525
751,16,40,24,80,2,2663
751,17,20,1,51,30,3178
751,18,21,46,68,6,1021
751,19,39,12,61,61,3832
751,20,13,39,1,21,1962
752,1,18,15,9,45,2550
752,2,38,46,24,65,3205
752,3,27,17,56,17,1622
752,4,40,21,42,32,2018
752,5,9,12,5,11,3533
752,6,32,30,74,80,1480
752,7,15,21,19,16,3108
752,8,28,15,49,33,1809
752,9,30,13,3,39,1273
752,10,45,10,63,2,2184
752,11,36,14,64,60,3019
752,12,6,24,74,47,1856
752,13,3,21,73,67,1260
752,14,33,41,12,5,2518
752,15,43,22,31,57,2208
752,16,39,38,55,14,3551
752,17,36,38,28,13,2181
752,18,18,9,69,57,1023
752,19,22,35,8,73,1855
752,20,19,24,75,2,2405
753,1,19,11,22,33,2320
753,2,13,28,21,33,3429
753,3,46,31,19,33,2865
753,4,23,3,60,65,3424
753,5,3,7,33,61,1689
753,6,16,6,16,35,1096
753,7,20,5,68,78,3228
753,8,36,39,80,30,3001
753,9,35,31,16,69,3839
753,10,23,28,39,55,3481
753,11,22,28,78,64,2373
753,12,33,22,19,0,2764
753,13,35,32,54,65,3142
753,14,40,13,59,27,2629
753,15,8,29,75,0,2499
753,16,6,39,16,23,1399
753,17,34,7,48,76,3025
753,18,35,1,80,68,3445
753,19,15,6,36,77,2479
753,20,28,6,56,1,3800
754,1,10,18,10,3,1399
754,2,2,1,54,33,2612
754,3,44,34,31,64,1077
754,4,41,4,32,79,2833
754,5,37,45,50,76,2534
754,6,40,36,44,52,1754
754,7,8,18,1,18,3190
754,8,5,8,28,72,3775
754,9,33,20,79,38,3018
754,10,17,10,41,21,3185
754,11,10,13,30,11,2881
754,12,21,37,15,22,3775
754,13,10,33,69,74,3183
754,14,31,33,50,12,1455
754,15,6,5,56,54,1305
754,16,22,13,22,46,2161
754,17,33,16,13,63,1148
754,18,4,9,42,62,1568
754,19,40,29,45,3,3004
754,20,45,44,32,17,3188
755,1,5,48,76,59,1455
755,2,27,20,11,10,3445
755,3,23,7,52,46,1962
755,4,30,23,67,10,2396
755,5,38,30,0,44,3048
755,6,50,29,68,62,2154
755,7,12,24,13,36,3789
755,8,25,4,59,27,1748
755,9,15,12,78,16,1029
755,10,40,6,29,61,2729
755,11,35,25,17,74,1036
755,12,24,20,62,25,1711
755,13,32,27,55,40,2346
755,14,9,42,10,73,1251
755,15,31,34,35,4,3673
755,16,29,17,46,27,3800
755,17,15,6,58,37,3236
755,18,40,31,7,43,2151
755,19,26,46,41,36,2722
755,20,46,43,30,57,2692
756,1,8,26,35,25,2740
756,2,11,21,62,26,3458
756,3,33,10,36,41,3511
756,4,38,38,52,65,1496
756,5,24,16,60,30,3149
756,6,2,34,42,58,1631
756,7,3,18,28,25,2497
756,8,37,34,54,45,1354
756,9,29,21,14,59,1372
756,10,12,37,76,18,2181
756,11,10,5,77,1,2881
756,12,40,11,29,21,2025
756,13,35,38,29,27,2488
756,14,8,45,4,50,1629
756,15,19,38,79,30,1410
756,16,43,7,40,54,3145
756,17,17,28,64,19,1655
756,18,31,14,38,40,3007
756,19,40,49,31,36,3720
756,20,6,14,1,41,1127
757,1,1,20,52,40,1768
757,2,22,31,19,51,2933
757,3,50,2,35,3,1699
757,4,6,12,70,64,1496
757,5,44,1,32,17,3246
757,6,46,42,42,62,2504
757,7,2,37,20,64,1823
757,8,17,45,6,32,3356
757,9,29,31,68,71,1187
757,10,17,16,32,61,1105
757,11,29,31,37,20,1442
757,12,13,9,68,48,2620
757,13,23,44,66,34,3172
757,14,13,31,23,61,3669
757,15,32,10,57,45,1679
757,16,40,48,48,29,1220
757,17,40,8,15,1,1851
757,18,8,29,71,54,1850
757,19,43,35,2,3,2341
757,20,25,44,11,71,1644
758,1,6,50,62,30,2525
758,2,12,1,14,61,1166
758,3,27,7,23,37,2045
758,4,13,38,36,56,3057
758,5,29,35,72,24,1415
758,6,22,39,12,63,1597
758,7,18,10,14,4,2124
758,8,10,19,53,35,1242
758,9,41,50,13,34,2418
758,10,21,28,31,45,3170
758,11,2,48,76,73,2731
758,12,32,30,52,21,1661
758,13,34,33,63,67,2245
758,14,23,1,32,12,1016
758,15,32,25,49,47,2441
758,16,1,11,45,11,2813
758,17,9,34,19,31,3210
758,18,17,42,39,15,2316
758,19,45,22,7,76,3681
758,20,44,10,55,57,1984
759,1,24,46,45,40,3081
759,2,31,31,4,23,1993
759,3,7,26,77,28,3828
759,4,31,23,38,35,2718
759,5,39,20,14,35,3100
759,6,46,20,58,21,3289
759,7,1,45,72,39,1075
759,8,35,24,80,49,2687
759,9,21,11,79,71,2696
759,10,32,8,31,16,2299
759,11,37,47,15,58,1256
759,12,16,32,11,49,1609
759,13,32,26,11,23,1912
759,14,19,36,29,39,1665
759,15,22,11,56,18,2812
759,16,23,30,53,50,1661
759,17,34,30,79,48,2738
759,18,32,8,12,44,3300
759,19,13,17,4,31,2502
759,20,2,44,36,67,1734
760,1,32,13,20,10,1696
760,2,33,31,28,13,1463
760,3,26,18,54,3,1267
760,4,17,34,54,37,1021
760,5,23,11,52,33,3400
760,6,11,13,37,76,2463
760,7,44,24,45,79,2284
760,8,15,50,29,45,1112
760,9,16,18,28,72,1201
760,10,30,39,78,61,1226
760,11,8,41,8,42,3599
760,12,41,9,58,17,3620
760,13,16,11,14,74,1948
760,14,38,21,76,26,2494
760,15,49,15,70,74,1129
760,16,50,44,20,50,1190
760,17,47,50,46,61,2491
760,18,34,21,13,41,2876
760,19,4,18,14,34,1083
760,20,50,42,4,16,2902
761,1,25,14,8,70,2609
761,2,36,34,52,61,2057
761,3,12,29,19,20,1640
761,4,24,3,64,41,2046
761,5,31,3,14,36,1797
761,6,21,27,55,10,3516
761,7,35,6,58,17,3523
761,8,38,47,69,60,1927
761,9,2,38,45,62,3783
761,10,4,18,34,65,1212
761,11,19,39,53,57,1621
761,12,31,31,48,37,3725
761,13,18,33,25,38,1953
761,14,32,32,6,62,2900
761,15,46,1,28,22,2899
761,16,37,18,57,12,1036
761,17,35,43,65,38,1979
761,18,50,26,33,19,2108
761,19,31,28,30,79,3817
761,20,40,7,66,1,3393
762,1,14,32,17,21,1976
762,2,46,32,3,26,1583
762,3,35,46,68,72,2995
762,4,50,3,76,75,2020
762,5,25,20,4,19,1691
762,6,49,41,60,37,3503
762,7,19,39,12,80,2925
762,8,2,3,23,5,2384
762,9,45,14,38,37,3624
762,10,15,19,63,50,2797
762,11,49,4,40,70,3388
762,12,29,49,68,64,3100
762,13,46,10,19,53,3589
762,14,22,13,76,35,2430
762,15,36,40,20,39,2104
762,16,22,9,52,2,1120
762,17,42,39,51,44,2633
762,18,4,46,48,30,2958
762,19,33,33,8,64,1419
762,20,25,7,69,42,1100
763,1,26,23,19,74,3049
763,2,3,23,36,40,3535
763,3,38,11,14,32,2138
763,4,30,18,21,38,2876
763,5,46,39,43,71,3459
763,6,50,45,11,55,1013
763,7,40,14,61,58,1639
763,8,25,33,57,13,2380
763,9,49,40,67,72,3820
763,10,45,48,63,63,3475
763,11,11,16,24,7,2919
763,12,32,12,1,20,2321
763,13,26,35,66,62,2633
763,14,50,16,35,69,3799
763,15,24,20,19,30,1951
763,16,19,4,71,73,2816
763,17,30,23,71,33,2963
763,18,34,42,59,73,1336
763,19,31,41,65,69,3007
763,20,48,10,43,58,1869
764,1,32,19,2,69,3124
764,2,20,34,72,21,2657
764,3,17,35,4,72,3165
764,4,3,32,35,46,2248
764,5,18,16,62,26,3307
764,6,44,18,1,45,1345
764,7,20,23,38,29,2578
764,8,28,10,58,44,3294
764,9,30,31,77,2,3609
764,10,21,42,29,67,3319
764,11,17,17,45,19,3630
764,12,6,44,34,50,2440
764,13,45,24,18,8,2451
764,14,34,1,21,33,2107
764,15,19,34,27,63,2092
764,16,35,19,40,34,1298
764,17,10,13,43,34,1615
764,18,3,25,74,1,2824
764,19,29,48,77,8,3018
764,20,44,33,25,74,1241
765,1,23,29,18,23,2951
765,2,24,19,61,55,3773
765,3,28,12,48,65,1118
765,4,36,9,20,32,3385
765,5,19,37,45,78,1712
765,6,12,30,9,14,2374
765,7,29,21,34,39,3603
765,8,11,41,24,41,1208
765,9,5,23,61,63,2053
765,10,42,49,40,28,3085
765,11,30,48,69,63,1909
765,12,34,48,37,10,3757
765,13,19,20,64,70,1397
765,14,16,4,60,7,3369
765,15,22,48,26,54,1447
