GameID,SeasonID,GameDate,HomeTeamID,AwayTeamID,VenueID,HomeTeamScore,AwayTeamScore,Overtime,Shootout
2015815,16,2/19/2016,23,3,1023,0,1,0,0
2015816,16,10/21/2015,6,24,1006,4,1,0,0
2015817,16,1/29/2016,18,22,1018,3,5,0,0
2015818,16,5/6/2016,5,6,1005,5,1,0,0
2015819,16,11/17/2015,22,20,1022,1,2,0,0
2015820,16,3/9/2016,23,16,1023,3,4,1,0
2015821,16,2/17/2016,19,16,1019,3,5,0,0
2015822,16,10/3/2015,1,25,1001,0,2,0,0
2015823,16,4/4/2016,18,14,1018,3,4,0,0
2015824,16,6/7/2016,16,17,1016,3,0,0,0
2015825,16,11/21/2015,26,23,1026,2,1,1,0
2015826,16,2/7/2016,19,14,1019,1,3,0,0
2015827,16,11/2/2015,27,13,1027,5,4,0,0
2015828,16,6/11/2016,9,16,1009,5,0,0,0
2015829,16,12/28/2015,4,23,1004,5,2,0,0
2015830,16,12/16/2015,30,12,1030,5,0,0,0
2015831,16,3/28/2016,11,32,1011,3,4,0,0
2015832,16,2/8/2016,17,26,1017,0,3,0,0
2015833,16,10/18/2015,30,6,1030,3,2,0,0
2015834,16,2/23/2016,8,11,1008,1,2,0,0
2015835,16,11/25/2015,25,20,1025,2,3,0,0
2015836,16,4/11/2016,26,20,1026,4,5,0,0
2015837,16,12/15/2015,28,30,1028,5,2,0,0
2015838,16,1/19/2016,30,19,1030,3,1,0,0
2015839,16,12/20/2015,13,32,1013,0,4,0,0
2015840,16,5/16/2016,28,7,1028,4,5,1,1
2015841,16,10/24/2015,26,12,1026,1,4,0,0
2015842,16,3/24/2016,16,11,1016,4,2,0,0
2015843,16,2/24/2016,25,22,1025,0,1,0,0
2015844,16,4/30/2016,8,12,1008,0,5,0,0
2015845,16,1/1/2016,11,6,1011,5,0,0,0
2015846,16,4/22/2016,20,19,1020,5,3,0,0
2015847,16,1/7/2016,23,26,1023,0,1,0,0
2015848,16,1/25/2016,5,9,1005,3,0,0,0
2015849,16,12/22/2015,9,28,1009,3,2,1,1
2015850,16,10/4/2015,26,10,1026,1,2,1,0
2015851,16,6/1/2016,18,31,1018,3,2,1,0
2015852,16,11/27/2015,18,27,1018,5,1,0,0
2015853,16,4/23/2016,10,1,1010,0,3,0,0
2015854,16,12/30/2015,30,26,1030,5,4,0,0
2015855,16,12/29/2015,15,23,1015,5,4,0,0
2015856,16,4/25/2016,10,4,1010,4,5,0,0
2015857,16,10/26/2015,3,20,1003,3,4,0,0
2015858,16,1/11/2016,31,21,1031,0,3,0,0
2015859,16,11/23/2015,13,17,1013,0,1,0,0
2015860,16,2/21/2016,16,9,1016,1,3,0,0
2015861,16,1/23/2016,11,25,1011,3,5,0,0
2015862,16,11/8/2015,5,17,1005,2,4,0,0
2015863,16,10/28/2015,14,17,1014,4,5,1,1
2015864,16,5/12/2016,14,19,1014,4,1,0,0
2015865,16,2/5/2016,1,30,1001,3,4,0,0
2015866,16,10/23/2015,23,20,1023,5,0,0,0
2015867,16,3/17/2016,1,11,1001,3,1,0,0
2015868,16,5/13/2016,27,5,1027,5,4,1,1
2015869,16,12/7/2015,22,11,1022,5,1,0,0
2015870,16,2/9/2016,26,19,1026,5,0,0,0
2015871,16,11/5/2015,18,8,1018,2,3,0,0
2015872,16,10/15/2015,3,7,1003,1,5,0,0
2015873,16,5/8/2016,20,18,1020,4,3,0,0
2015874,16,3/1/2016,30,9,1030,4,5,0,0
2015875,16,2/26/2016,29,8,1029,4,2,0,0
2015876,16,5/29/2016,16,30,1016,1,0,0,0
2015877,16,1/10/2016,6,5,1006,4,3,0,0
2015878,16,4/21/2016,17,12,1017,3,4,0,0
2015879,16,2/12/2016,26,4,1026,4,3,0,0
2015880,16,12/1/2015,16,12,1016,0,2,0,0
2015881,16,4/18/2016,6,14,1006,3,5,0,0
2015882,16,4/20/2016,25,23,1025,5,6,1,1
2015883,16,3/3/2016,3,19,1003,1,3,0,0
2015884,16,11/18/2015,31,1,1031,5,1,0,0
2015885,16,10/10/2015,13,11,1013,2,0,0,0
2015886,16,6/5/2016,10,8,1010,6,5,1,0
2015887,16,2/28/2016,6,8,1006,1,0,0,0
2015888,16,11/19/2015,19,24,1019,6,5,1,1
2015889,16,6/13/2016,19,12,1019,1,3,0,0
2015890,16,12/14/2015,11,27,1011,4,3,1,0
2015891,16,11/28/2015,6,10,1006,3,5,0,0
2015892,16,11/22/2015,18,10,1018,1,2,0,0
2015893,16,11/12/2015,32,5,1032,3,1,0,0
2015894,16,10/30/2015,5,15,1005,2,3,0,0
2015895,16,1/6/2016,10,6,1010,4,3,0,0
2015896,16,1/20/2016,9,24,1009,4,5,0,0
2015897,16,3/6/2016,4,1,1004,5,6,1,0
2015898,16,12/17/2015,14,32,1014,0,2,0,0
2015899,16,6/2/2016,5,31,1005,2,4,0,0
2015900,16,3/12/2016,7,26,1007,0,5,0,0
2015901,16,1/12/2016,15,31,1015,5,1,0,0
2015902,16,1/16/2016,10,9,1010,2,0,0,0
2015903,16,12/18/2015,4,20,1004,0,4,0,0
2015904,16,2/25/2016,24,18,1024,4,2,0,0
2015905,16,2/15/2016,28,6,1028,0,1,0,0
2015906,16,11/6/2015,19,23,1019,0,4,0,0
2015907,16,2/14/2016,7,18,1007,0,5,0,0
2015908,16,1/3/2016,6,31,1006,5,3,0,0
2015909,16,1/24/2016,10,12,1010,3,5,0,0
2015910,16,3/18/2016,28,29,1028,3,4,0,0
2015911,16,4/3/2016,30,17,1030,0,4,0,0
2015912,16,5/28/2016,19,11,1019,2,5,0,0
2015913,16,11/20/2015,8,31,1008,4,2,0,0
2015914,16,2/11/2016,12,13,1012,2,0,0,0
2015915,16,2/16/2016,12,29,1012,5,6,1,1
2015916,16,3/27/2016,18,1,1018,3,1,0,0
2015917,16,4/26/2016,2,24,1002,5,1,0,0
2015918,16,4/29/2016,16,4,1016,6,5,1,0
2015919,16,3/31/2016,4,28,1004,5,2,0,0
2015920,16,3/14/2016,32,19,1032,5,0,0,0
2015921,16,1/14/2016,26,2,1026,6,5,1,1
2015922,16,11/26/2015,12,15,1012,5,1,0,0
2015923,16,6/8/2016,1,2,1001,5,4,0,0
2015924,16,12/5/2015,7,29,1007,4,0,0,0
2015925,16,10/6/2015,25,28,1025,4,3,0,0
2015926,16,4/16/2016,21,14,1021,0,1,1,1
2015927,16,3/22/2016,27,19,1027,4,1,0,0
2015928,16,5/19/2016,25,16,1025,4,2,0,0
2015929,16,2/13/2016,22,10,1022,0,1,0,0
2015930,16,4/12/2016,16,10,1016,0,5,0,0
2015931,16,5/9/2016,11,3,1011,4,3,1,0
2015932,16,12/19/2015,1,17,1001,1,0,1,0
2015933,16,2/27/2016,6,21,1006,3,2,0,0
2015934,16,12/23/2015,26,29,1026,0,3,0,0
2015935,16,4/7/2016,25,5,1025,1,5,0,0
2015936,16,10/27/2015,21,19,1021,3,4,0,0
2015937,16,3/25/2016,29,6,1029,2,3,0,0
2015938,16,5/5/2016,24,16,1024,2,0,0,0
2015939,16,10/11/2015,2,1,1002,1,0,0,0
2015940,16,5/22/2016,17,1,1017,3,4,0,0
2015941,16,2/6/2016,6,1,1006,1,0,0,0
2015942,16,3/16/2016,21,2,1021,0,3,0,0
2015943,16,4/14/2016,13,2,1013,3,0,0,0
2015944,16,1/28/2016,3,5,1003,2,3,1,0
2015945,16,2/2/2016,2,23,1002,0,1,0,0
2015946,16,4/17/2016,27,7,1027,0,1,0,0
2015947,16,6/6/2016,8,16,1008,5,3,0,0
2015948,16,10/14/2015,27,15,1027,5,4,0,0
2015949,16,4/24/2016,31,13,1031,4,5,0,0
2015950,16,12/9/2015,16,20,1016,1,0,0,0
2015951,16,1/30/2016,7,14,1007,2,0,0,0
2015952,16,4/19/2016,32,26,1032,3,4,0,0
2015953,16,3/7/2016,24,4,1024,0,5,0,0
2015954,16,2/18/2016,20,28,1020,1,3,0,0
2015955,16,11/16/2015,12,10,1012,5,4,1,0
2015956,16,3/26/2016,4,3,1004,0,4,0,0
2015957,16,1/2/2016,31,9,1031,0,4,0,0
2015958,16,11/30/2015,23,21,1023,2,3,0,0
2015959,16,10/22/2015,12,5,1012,1,2,0,0
2015960,16,12/26/2015,30,8,1030,2,1,1,0
2015961,16,3/5/2016,16,22,1016,5,3,0,0
2015962,16,10/25/2015,1,3,1001,2,4,0,0
2015963,16,5/2/2016,11,18,1011,3,1,0,0
2015964,16,5/30/2016,4,10,1004,3,1,0,0
2015965,16,3/20/2016,30,28,1030,3,4,0,0
2015966,16,11/10/2015,1,22,1001,3,0,0,0
2015967,16,6/14/2016,16,26,1016,0,4,0,0
2015968,16,11/14/2015,17,3,1017,2,0,0,0
2015969,16,1/22/2016,15,16,1015,4,1,0,0
2015970,16,11/15/2015,7,5,1007,6,5,1,1
2015971,16,10/31/2015,26,24,1026,0,5,0,0
2015972,16,1/13/2016,30,11,1030,2,5,0,0
2015973,16,12/6/2015,8,25,1008,1,2,0,0
2015974,16,10/7/2015,23,25,1023,4,5,0,0
2015975,16,12/27/2015,4,7,1004,6,5,1,1
2015976,16,2/1/2016,1,23,1001,3,4,0,0
2015977,16,5/4/2016,13,27,1013,4,2,0,0
2015978,16,6/15/2016,11,1,1011,2,3,1,1
2015979,16,3/30/2016,22,31,1022,0,1,1,0
2015980,16,4/13/2016,12,14,1012,5,4,0,0
2015981,16,5/23/2016,4,21,1004,5,0,0,0
2015982,16,10/12/2015,10,15,1010,5,4,1,1
2015983,16,5/18/2016,14,23,1014,2,0,0,0
2015984,16,12/4/2015,31,18,1031,2,5,0,0
2015985,16,5/21/2016,7,23,1007,5,4,0,0
2015986,16,2/3/2016,11,12,1011,1,0,0,0
2015987,16,12/3/2015,10,14,1010,5,1,0,0
2015988,16,11/11/2015,24,22,1024,0,4,0,0
2015989,16,12/8/2015,22,17,1022,4,1,0,0
2015990,16,6/3/2016,30,29,1030,0,1,0,0
2015991,16,5/10/2016,15,8,1015,2,1,1,0
2015992,16,5/7/2016,6,30,1006,2,3,1,1
20161,17,4/21/2017,25,4,1025,1,2,1,1
20162,17,4/4/2017,5,18,1005,5,2,0,0
20163,17,6/3/2017,26,19,1026,0,4,0,0
20164,17,11/26/2016,14,28,1014,5,0,0,0
20165,17,12/19/2016,16,20,1016,0,5,0,0
20166,17,10/17/2016,28,15,1028,3,4,0,0
20167,17,12/30/2016,2,17,1002,2,4,0,0
20168,17,10/8/2016,10,12,1010,0,2,0,0
20169,17,3/14/2017,7,17,1007,3,4,0,0
201610,17,4/1/2017,15,26,1015,0,2,0,0
201611,17,3/7/2017,4,11,1004,5,0,0,0
201612,17,5/27/2017,4,10,1004,1,0,0,0
201613,17,3/18/2017,11,12,1011,5,6,1,0
201614,17,2/14/2017,9,28,1009,0,1,0,0
201615,17,4/23/2017,5,32,1005,1,3,0,0
201616,17,3/1/2017,31,2,1031,4,3,1,0
201617,17,2/2/2017,8,29,1008,5,4,0,0
201618,17,1/30/2017,25,11,1025,5,0,0,0
201619,17,5/8/2017,16,3,1016,0,3,0,0
201620,17,3/27/2017,21,7,1021,4,5,0,0
201621,17,11/23/2016,4,8,1004,2,3,0,0
201622,17,1/6/2017,23,32,1023,1,3,0,0
201623,17,4/25/2017,17,27,1017,0,5,0,0
201624,17,11/22/2016,12,2,1012,5,6,1,0
201625,17,5/9/2017,3,7,1003,5,6,1,0
201626,17,4/24/2017,11,23,1011,3,5,0,0
201627,17,10/19/2016,22,13,1022,3,1,0,0
201628,17,5/10/2017,1,22,1001,0,1,0,0
201629,17,1/31/2017,18,19,1018,4,5,1,1
201630,17,6/15/2017,18,2,1018,3,2,0,0
201631,17,5/16/2017,13,12,1013,2,1,0,0
201632,17,6/2/2017,18,9,1018,1,4,0,0
201633,17,10/10/2016,11,5,1011,3,5,0,0
201634,17,10/25/2016,5,28,1005,5,4,0,0
201635,17,1/10/2017,29,6,1029,1,0,1,0
201636,17,2/24/2017,26,24,1026,4,5,0,0
201637,17,10/26/2016,20,29,1020,1,2,0,0
201638,17,5/5/2017,14,2,1014,1,3,0,0
201639,17,3/3/2017,9,23,1009,3,4,0,0
201640,17,3/10/2017,9,27,1009,2,0,0,0
201641,17,11/4/2016,22,29,1022,3,0,0,0
201642,17,5/23/2017,27,26,1027,1,5,0,0
201643,17,3/6/2017,23,4,1023,1,3,0,0
201644,17,4/14/2017,18,31,1018,2,5,0,0
201645,17,2/8/2017,17,28,1017,6,5,1,1
201646,17,1/5/2017,8,3,1008,1,0,0,0
201647,17,3/30/2017,25,8,1025,0,1,1,1
201648,17,12/27/2016,20,3,1020,4,3,1,1
201649,17,1/26/2017,27,29,1027,0,2,0,0
201650,17,5/11/2017,12,14,1012,3,4,1,0
201651,17,11/17/2016,12,22,1012,2,3,1,1
201652,17,2/18/2017,6,10,1006,5,4,0,0
201653,17,11/3/2016,1,25,1001,2,0,0,0
201654,17,2/1/2017,18,11,1018,1,3,0,0
201655,17,6/8/2017,3,13,1003,1,5,0,0
201656,17,11/24/2016,30,20,1030,2,1,0,0
201657,17,5/12/2017,3,16,1003,4,3,0,0
201658,17,4/15/2017,25,1,1025,5,4,0,0
201659,17,2/11/2017,26,5,1026,5,4,0,0
201660,17,3/23/2017,10,21,1010,2,1,1,0
201661,17,3/9/2017,11,21,1011,3,4,1,0
201662,17,5/31/2017,19,3,1019,1,5,0,0
201663,17,1/17/2017,30,5,1030,1,5,0,0
201664,17,3/2/2017,3,21,1003,3,2,0,0
201665,17,4/20/2017,32,29,1032,4,3,0,0
201666,17,1/21/2017,9,3,1009,1,2,0,0
201667,17,4/16/2017,12,9,1012,0,1,0,0
201668,17,12/8/2016,13,4,1013,2,5,0,0
201669,17,1/8/2017,29,10,1029,4,5,1,1
201670,17,11/15/2016,19,8,1019,1,4,0,0
201671,17,11/14/2016,23,29,1023,2,1,0,0
201672,17,2/4/2017,23,5,1023,4,5,0,0
201673,17,4/17/2017,28,32,1028,0,1,1,1
201674,17,2/3/2017,21,22,1021,5,4,0,0
201675,17,10/30/2016,20,4,1020,0,1,1,0
201676,17,12/21/2016,9,24,1009,5,3,0,0
201677,17,12/3/2016,15,22,1015,3,4,0,0
201678,17,11/18/2016,27,7,1027,2,3,0,0
201679,17,11/30/2016,27,12,1027,1,3,0,0
201680,17,10/14/2016,3,26,1003,2,1,0,0
201681,17,2/9/2017,3,1,1003,1,0,1,1
201682,17,3/26/2017,7,6,1007,5,2,0,0
201683,17,3/28/2017,15,28,1015,3,1,0,0
201684,17,4/5/2017,2,3,1002,5,0,0,0
201685,17,4/26/2017,22,30,1022,0,1,0,0
201686,17,1/23/2017,12,32,1012,4,0,0,0
201687,17,4/9/2017,19,11,1019,4,2,0,0
201688,17,1/14/2017,29,30,1029,1,3,0,0
201689,17,4/18/2017,26,12,1026,1,0,0,0
201690,17,2/7/2017,18,14,1018,2,0,0,0
201691,17,2/17/2017,1,6,1001,4,5,1,0
201692,17,12/6/2016,16,2,1016,3,2,0,0
201693,17,5/3/2017,19,26,1019,3,2,0,0
201694,17,11/1/2016,18,10,1018,4,2,0,0
201695,17,12/28/2016,13,17,1013,3,4,0,0
201696,17,2/16/2017,1,18,1001,1,2,0,0
201697,17,2/20/2017,19,21,1019,1,4,0,0
201698,17,5/24/2017,16,14,1016,0,4,0,0
201699,17,12/31/2016,22,17,1022,1,2,0,0
2016100,17,3/31/2017,10,16,1010,3,0,0,0
2016101,17,2/12/2017,25,19,1025,5,2,0,0
2016102,17,4/2/2017,3,8,1003,3,5,0,0
2016103,17,3/20/2017,13,30,1013,5,6,1,1
2016104,17,2/27/2017,6,29,1006,1,3,0,0
2016105,17,12/12/2016,24,26,1024,2,1,0,0
2016106,17,1/18/2017,3,20,1003,0,1,0,0
2016107,17,1/22/2017,24,13,1024,2,5,0,0
2016108,17,4/22/2017,6,2,1006,5,4,0,0
2016109,17,10/4/2016,8,5,1008,3,0,0,0
2016110,17,1/24/2017,27,22,1027,5,1,0,0
2016111,17,10/11/2016,7,10,1007,3,2,0,0
2016112,17,11/9/2016,8,25,1008,3,1,0,0
2016113,17,12/9/2016,26,7,1026,0,2,0,0
2016114,17,3/12/2017,22,2,1022,5,4,0,0
2016115,17,1/12/2017,16,4,1016,2,3,0,0
2016116,17,3/19/2017,14,27,1014,1,0,1,1
2016117,17,6/10/2017,27,20,1027,5,3,0,0
2016118,17,2/26/2017,8,4,1008,1,0,0,0
2016119,17,5/19/2017,20,25,1020,2,0,0,0
2016120,17,4/19/2017,28,19,1028,3,4,0,0
2016121,17,10/27/2016,25,17,1025,3,1,0,0
2016122,17,12/17/2016,9,21,1009,1,4,0,0
2016123,17,3/29/2017,4,24,1004,2,4,0,0
2016124,17,12/24/2016,2,15,1002,0,4,0,0
2016125,17,4/10/2017,28,20,1028,4,3,0,0
2016126,17,10/5/2016,31,10,1031,2,5,0,0
2016127,17,12/23/2016,4,3,1004,4,1,0,0
2016128,17,6/13/2017,8,23,1008,1,4,0,0
2016129,17,12/10/2016,17,25,1017,4,1,0,0
2016130,17,12/13/2016,15,17,1015,0,5,0,0
2016131,17,10/3/2016,5,11,1005,4,5,0,0
2016132,17,12/14/2016,12,31,1012,4,5,1,0
2016133,17,1/7/2017,32,14,1032,1,4,0,0
2016134,17,5/25/2017,11,2,1011,0,4,0,0
2016135,17,2/25/2017,20,10,1020,1,3,0,0
2016136,17,11/6/2016,16,7,1016,0,1,0,0
2016137,17,4/13/2017,7,2,1007,4,5,0,0
2016138,17,10/22/2016,30,13,1030,0,4,0,0
2016139,17,3/11/2017,19,9,1019,2,5,0,0
2016140,17,10/18/2016,15,3,1015,1,0,1,0
2016141,17,1/29/2017,30,12,1030,5,2,0,0
2016142,17,11/13/2016,13,23,1013,0,4,0,0
2016143,17,12/25/2016,24,20,1024,4,0,0,0
2016144,17,1/16/2017,27,14,1027,1,2,0,0
2016145,17,4/12/2017,18,17,1018,3,5,0,0
2016146,17,12/1/2016,20,26,1020,5,4,0,0
2016147,17,11/11/2016,28,5,1028,1,3,0,0
2016148,17,5/26/2017,14,7,1014,5,3,0,0
2016149,17,5/4/2017,22,4,1022,3,2,0,0
2016150,17,4/27/2017,30,7,1030,0,4,0,0
2016151,17,4/6/2017,9,25,1009,1,5,0,0
2016152,17,12/5/2016,6,3,1006,2,1,0,0
2016153,17,12/2/2016,4,30,1004,1,0,1,1
2016154,17,12/20/2016,13,14,1013,2,1,0,0
2016155,17,6/7/2017,3,30,1003,1,4,0,0
2016156,17,10/12/2016,18,22,1018,5,4,0,0
2016157,17,11/19/2016,7,3,1007,4,0,0,0
2016158,17,5/20/2017,16,28,1016,4,3,0,0
2016159,17,10/15/2016,31,8,1031,0,3,0,0
2016160,17,3/21/2017,6,1,1006,5,1,0,0
2016161,17,2/23/2017,2,6,1002,3,4,1,1
2016162,17,5/30/2017,16,6,1016,4,0,0,0
2016163,17,11/8/2016,11,4,1011,2,5,0,0
2016164,17,3/24/2017,19,16,1019,2,1,0,0
2016165,17,1/28/2017,32,4,1032,5,4,0,0
2016166,17,1/19/2017,13,31,1013,0,4,0,0
2016167,17,10/24/2016,10,9,1010,6,5,1,0
2016168,17,6/12/2017,26,6,1026,5,2,0,0
2016169,17,2/6/2017,29,12,1029,0,5,0,0
2016170,17,3/5/2017,10,3,1010,1,0,0,0
2016171,17,11/20/2016,29,20,1029,5,1,0,0
2016172,17,10/28/2016,5,24,1005,1,0,0,0
2016173,17,11/25/2016,12,18,1012,4,2,0,0
2016174,17,3/25/2017,16,5,1016,1,5,0,0
2016175,17,4/29/2017,5,6,1005,2,3,0,0
2016176,17,2/21/2017,5,13,1005,0,4,0,0
2016177,17,4/8/2017,25,6,1025,4,2,0,0
2016178,17,1/11/2017,30,11,1030,0,3,0,0
2016179,17,5/7/2017,10,17,1010,1,2,1,1
2016180,17,5/14/2017,2,7,1002,4,2,0,0
2016181,17,11/29/2016,4,21,1004,3,4,1,0
2016182,17,12/4/2016,16,26,1016,2,5,0,0
2016183,17,11/16/2016,10,14,1010,1,3,0,0
2016184,17,6/9/2017,19,5,1019,5,4,0,0
2016185,17,12/18/2016,14,25,1014,1,5,0,0
2016186,17,12/7/2016,1,31,1001,0,5,0,0
2016187,17,12/16/2016,16,27,1016,3,4,0,0
2016188,17,6/1/2017,27,15,1027,1,2,0,0
2016189,17,1/15/2017,26,10,1026,0,1,1,1
2016190,17,5/2/2017,23,31,1023,1,3,0,0
2016191,17,6/5/2017,9,15,1009,5,3,0,0
2016192,17,1/4/2017,11,28,1011,2,4,0,0
2016193,17,5/17/2017,8,20,1008,3,2,0,0
2016194,17,10/21/2016,5,15,1005,2,4,0,0
2016195,17,4/7/2017,17,8,1017,0,4,0,0
2016196,17,4/30/2017,16,13,1016,4,0,0,0
2016197,17,12/29/2016,29,3,1029,3,2,1,1
2016198,17,11/21/2016,24,16,1024,3,0,0,0
2016199,17,4/3/2017,28,27,1028,4,5,0,0
2016200,17,1/25/2017,18,24,1018,3,4,1,1
2016201,17,1/3/2017,15,4,1015,5,0,0,0
2016202,17,5/22/2017,32,30,1032,1,0,1,0
2016203,17,5/18/2017,28,24,1028,4,1,0,0
2016204,17,5/6/2017,13,8,1013,5,2,0,0
2016205,17,2/13/2017,20,8,1020,1,2,1,1
2016206,17,6/11/2017,11,20,1011,0,1,0,0
2016207,17,3/13/2017,31,26,1031,2,5,0,0
2016208,17,12/15/2016,2,22,1002,4,5,1,1
2016209,17,3/8/2017,29,8,1029,3,5,0,0
2016210,17,2/15/2017,2,1,1002,4,0,0,0
2016211,17,1/20/2017,3,32,1003,3,1,0,0
2016212,17,5/1/2017,5,9,1005,4,0,0,0
2016213,17,3/4/2017,2,10,1002,2,3,0,0
2016214,17,12/22/2016,22,14,1022,2,4,0,0
2016215,17,2/19/2017,8,16,1008,3,5,0,0
2016216,17,2/5/2017,15,8,1015,1,2,0,0
2016217,17,5/29/2017,25,24,1025,0,1,1,1
2016218,17,4/28/2017,6,11,1006,2,1,0,0
2016219,17,10/31/2016,28,4,1028,0,1,0,0
2016220,17,2/22/2017,21,8,1021,1,0,0,0
2016221,17,10/1/2016,20,17,1020,4,1,0,0
2016222,17,10/16/2016,29,2,1029,3,1,0,0
2016223,17,12/11/2016,16,23,1016,2,1,0,0
2016224,17,11/27/2016,29,21,1029,0,1,1,0
2016225,17,11/5/2016,31,18,1031,3,2,0,0
2016226,17,3/22/2017,14,30,1014,1,2,1,0
2016227,17,6/6/2017,18,26,1018,0,1,0,0
2016228,17,1/13/2017,10,23,1010,1,4,0,0
2016229,17,2/10/2017,21,30,1021,0,1,1,0
2016230,17,11/12/2016,1,20,1001,4,3,0,0
2016231,17,10/13/2016,15,6,1015,0,1,1,1
2016232,17,5/21/2017,2,9,1002,5,0,0,0
2016233,17,10/7/2016,4,14,1004,5,3,0,0
2016234,17,6/4/2017,5,23,1005,5,6,1,0
2016235,17,10/6/2016,15,7,1015,0,3,0,0
2016236,17,3/15/2017,9,12,1009,2,4,0,0
2016237,17,10/9/2016,26,1,1026,4,3,0,0
2016238,17,1/9/2017,22,27,1022,0,5,0,0
2016239,17,6/14/2017,18,20,1018,1,0,0,0
2016240,17,12/26/2016,21,5,1021,3,4,0,0
2016241,17,10/23/2016,29,13,1029,0,3,0,0
2016242,17,11/28/2016,16,22,1016,4,5,1,0
2016243,17,4/11/2017,17,10,1017,5,6,1,1
2016244,17,1/1/2017,9,5,1009,4,1,0,0
2016245,17,3/16/2017,19,17,1019,4,5,1,1
2016246,17,3/17/2017,6,16,1006,1,5,0,0
2016247,17,11/10/2016,4,23,1004,5,2,0,0
2016248,17,11/7/2016,28,17,1028,5,2,0,0
2016249,17,10/2/2016,23,28,1023,5,3,0,0
2016250,17,10/20/2016,3,28,1003,0,3,0,0
2016251,17,1/27/2017,14,18,1014,1,0,0,0
2016252,17,5/15/2017,17,23,1017,1,5,0,0
2016253,17,5/13/2017,17,20,1017,1,2,0,0
2016254,17,11/2/2016,30,28,1030,5,0,0,0
2016255,17,1/2/2017,4,28,1004,2,0,0,0
2016256,17,10/29/2016,4,17,1004,4,5,1,0
2016257,17,5/28/2017,22,16,1022,1,0,1,1
2016258,17,2/28/2017,8,1,1008,5,6,1,1
2016259,17,4/21/2017,29,28,1029,1,3,0,0
2016260,17,4/4/2017,9,11,1009,3,4,1,1
2016261,17,6/3/2017,23,17,1023,3,1,0,0
2016262,17,11/26/2016,2,14,1002,2,5,0,0
2016263,17,12/19/2016,4,1,1004,5,3,0,0
2016264,17,10/17/2016,30,25,1030,4,3,1,0
2016265,17,12/30/2016,21,10,1021,1,2,0,0
2016266,17,10/8/2016,31,17,1031,5,0,0,0
2016267,17,3/14/2017,13,10,1013,1,5,0,0
2016268,17,4/1/2017,11,32,1011,2,3,0,0
2016269,17,3/7/2017,17,15,1017,1,3,0,0
2016270,17,5/27/2017,17,32,1017,4,1,0,0
2016271,17,3/18/2017,31,22,1031,0,2,0,0
2016272,17,2/14/2017,17,7,1017,2,0,0,0
2016273,17,4/23/2017,10,29,1010,6,5,1,1
2016274,17,3/1/2017,23,24,1023,5,3,0,0
2016275,17,2/2/2017,21,23,1021,1,0,0,0
2016276,17,1/30/2017,8,21,1008,3,0,0,0
2016277,17,5/8/2017,7,8,1007,4,3,0,0
2016278,17,3/27/2017,32,6,1032,2,0,0,0
2016279,17,11/23/2016,11,1,1011,3,1,0,0
2016280,17,1/6/2017,4,5,1004,2,4,0,0
2016281,17,4/25/2017,24,9,1024,4,5,1,0
2016282,17,11/22/2016,1,19,1001,4,5,1,0
2016283,17,5/9/2017,13,6,1013,3,4,1,1
2016284,17,4/24/2017,12,11,1012,5,4,0,0
2016285,17,10/19/2016,30,4,1030,3,1,0,0
2016286,17,5/10/2017,13,3,1013,1,4,0,0
2016287,17,1/31/2017,6,31,1006,1,2,1,1
2016288,17,6/15/2017,19,13,1019,1,2,0,0
2016289,17,5/16/2017,6,32,1006,0,2,0,0
2016290,17,6/2/2017,8,9,1008,5,1,0,0
2016291,17,10/10/2016,23,11,1023,3,2,0,0
2016292,17,10/25/2016,9,2,1009,5,4,0,0
2016293,17,1/10/2017,13,25,1013,5,4,0,0
2016294,17,2/24/2017,5,3,1005,3,4,0,0
2016295,17,10/26/2016,27,25,1027,2,0,0,0
2016296,17,5/5/2017,2,19,1002,4,3,0,0
2016297,17,3/3/2017,25,15,1025,3,5,0,0
2016298,17,3/10/2017,19,20,1019,5,4,0,0
2016299,17,11/4/2016,6,22,1006,4,2,0,0
2016300,17,5/23/2017,6,19,1006,3,4,0,0
2016301,17,3/6/2017,17,22,1017,2,3,1,0
2016302,17,4/14/2017,32,13,1032,5,1,0,0
2016303,17,2/8/2017,14,10,1014,4,2,0,0
2016304,17,1/5/2017,30,27,1030,2,3,0,0
2016305,17,3/30/2017,1,13,1001,1,5,0,0
2016306,17,12/27/2016,2,21,1002,0,2,0,0
2016307,17,1/26/2017,18,8,1018,1,3,0,0
2016308,17,5/11/2017,9,6,1009,4,3,0,0
2016309,17,11/17/2016,25,3,1025,3,2,0,0
2016310,17,2/18/2017,18,30,1018,2,0,0,0
2016311,17,11/3/2016,13,9,1013,5,3,0,0
2016312,17,2/1/2017,28,18,1028,2,1,1,0
2016313,17,6/8/2017,3,11,1003,3,2,1,0
2016314,17,11/24/2016,26,30,1026,0,1,0,0
2016315,17,5/12/2017,1,8,1001,1,3,0,0
2016316,17,4/15/2017,15,24,1015,2,3,1,1
2016317,17,2/11/2017,16,29,1016,4,3,1,1
2016318,17,3/23/2017,7,21,1007,1,0,1,0
2016319,17,3/9/2017,7,25,1007,2,5,0,0
2016320,17,5/31/2017,20,27,1020,5,3,0,0
2016321,17,1/17/2017,20,6,1020,2,3,0,0
2016322,17,3/2/2017,19,7,1019,1,2,0,0
2016323,17,4/20/2017,4,31,1004,3,4,0,0
